"grappe","s04q00","s04q00_autre","s04q01","s04q02","s04q03","s04q03_autre","s04q04","s04q05_1","s04q05_2","s04q05_3","s04q05_4","s04q05_5","s04q05_6","s04q05_7","s04q05_8","s04q05_9","s04q05_10","s04q05_11","s04q05_12","s04q05_autre","s04q06","s04q07_1","s04q07_2","s04q07_3","s04q07_4","s04q07_5","s04q07_6","s04q07_7","s04q07_8","s04q07_autre","s04q08","s04q09_1","s04q09_2","s04q09_3","s04q09_4","s04q09_5","s04q09_6"
964,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2,,1,1,1,,1,2,2,1,1,2,2,2,2,1,1,1,2,,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1
964,3,,1,1,1,,1,2,2,2,2,2,2,2,2,1,1,1,1,"les chefs de familles du quartier",1,1,1,1,1,2,1,2,2,,1,1,2,2,2,2,1
964,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,12,,1,1,1,,1,2,2,2,2,2,2,2,2,2,2,2,1,"les habitants du quartier",1,1,1,2,1,2,2,2,2,,1,2,2,2,2,2,1
964,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2,,1,1,1,,1,2,2,1,1,2,2,2,2,1,1,1,2,,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1
965,3,,1,1,1,,1,2,2,2,2,2,2,2,2,1,1,1,1,"les chefs de familles du quartier",1,1,1,1,1,2,1,2,2,,1,1,2,2,2,2,1
965,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,12,,1,1,1,,1,2,2,2,2,2,2,2,2,2,2,2,1,"les habitants du quartier",1,1,1,2,1,2,2,2,2,,1,2,2,2,2,2,1
965,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,4,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
966,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,17,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,4,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,11,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,12,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1
969,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,2,,1,1,1,,1,1,2,2,2,2,2,2,2,2,2,2,1,"les jeunes du secteur",1,2,2,2,1,2,2,2,1,"les differentes familles au sein du quartier",1,1,1,1,1,1,1
972,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,5,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,12,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,2,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
974,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,6,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
974,7,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
974,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
974,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,10,,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
974,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,8,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,10,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,12,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,5,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
977,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,10,,1,1,5,,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,1,2,2,2,2,2,2
977,11,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
977,12,,1,1,6,,1,2,2,2,2,1,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,1,2,2,2,2,2,2
977,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,5,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
978,6,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,7,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,8,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,10,,1,1,5,,1,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,1,2,2,2,2,2,2
978,11,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
978,12,,1,1,6,,1,2,2,2,2,1,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,1,2,2,2,2,2,2
978,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,17,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,2,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,3,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,4,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,6,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,10,,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,12,,1,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
979,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,17,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2
979,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,3,,1,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,4,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,6,,1,1,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,10,,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,12,,1,1,6,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
980,13,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,14,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,15,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,16,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,17,,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2
980,18,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,6,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
981,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,8,,1,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
981,9,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,10,,1,1,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
981,11,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
