"grappe","menage","vague","membres__id","s06q00_0","s06q00","s06q01__1","s06q01__2","s06q01__3","s06q01__4","s06q01__5","s06q02","s06q03","s06q04","s06q04_autre","s06q05","s06q06","s06q06_autre","s06q07","s06q08","s06q09","s06q10","s06q11","s06q011_autre","s06q12","s06q12_autre","s06q13a","s06q13b","s06q14","s06q15","s06q16","s06q17","s06q18","s06q19"
429,3,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,3,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,4,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,4,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,4,1,9,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,4,1,8,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,5,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,5,1,14,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,5,1,8,1,,2,2,2,1,2,2,2,8,,,,,1,1,2,,,,,,,,,,,,,
429,6,1,18,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,22,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,10,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,5,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,6,1,17,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,15,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,16,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,12,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,13,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,7,1,4,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,8,1,18,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
429,8,1,17,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,8,1,2,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
429,8,1,1,1,,2,2,1,2,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,9,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,9,1,3,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,9,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,9,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,10,1,6,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,10,1,3,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,10,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,11,1,1,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,11,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,13,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,18,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,8,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,9,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,12,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,15,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,3,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
429,13,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
430,1,1,5,2,1,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,7,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,9,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,1,1,8,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,2,1,12,1,,2,2,2,1,2,2,2,10,"c est un eleve",,,,2,2,,,,,,,,,,,,,,
430,2,1,2,1,,2,2,2,2,2,,2,1,,,,,1,2,,,,,,,,,,,,,,
430,2,1,6,1,,2,2,2,2,2,,2,1,,,,,1,2,,,,,,,,,,,,,,
430,3,1,14,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,22,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,6,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,11,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,7,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,10,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,23,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,9,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,13,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,17,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,3,1,1,1,,1,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,3,1,12,1,,2,2,2,1,2,1,2,6,,,,,2,2,,,,,,,,,,,,,,
430,3,1,18,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,24,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,18,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,7,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,19,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,10,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,9,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,17,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,37,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,26,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,30,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,14,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,4,1,8,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,14,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,1,1,,1,2,2,1,2,1,1,,,1,,,,2,1,6,3,,5,,2,2020,500000,2,20,25000,18,1
430,5,1,20,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,19,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,13,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,26,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,25,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,11,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,5,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,8,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,23,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,3,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,22,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,5,1,24,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,6,1,43,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,6,1,31,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,6,1,23,1,,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
430,6,1,1,1,,1,2,2,1,2,1,1,,,1,,,,2,1,1,7,,1,,1,2021,1500000,2,10,150000,9,1
430,6,1,27,1,,2,2,2,2,2,,2,4,,,,,2,2,,,,,,,,,,,,,,
430,6,1,12,1,,2,2,2,1,2,1,2,6,,,,,2,2,,,,,,,,,,,,,,
430,6,1,41,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,6,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,6,1,26,1,,2,2,2,2,2,,2,2,,,,,2,2,,,,,,,,,,,,,,
430,6,1,33,1,,2,2,2,2,2,,2,4,,,,,2,2,,,,,,,,,,,,,,
430,6,1,35,1,,2,2,2,2,2,,2,4,,,,,2,2,,,,,,,,,,,,,,
430,6,1,40,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,6,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,6,1,39,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
430,6,1,22,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
430,7,1,6,1,,2,2,2,1,2,2,2,6,,,,,1,2,,,,,,,,,,,,,,
430,7,1,2,1,,2,2,2,2,2,,2,6,,,,,1,1,,,,,,,,,,,,,,
430,7,1,1,1,,2,2,2,1,2,2,2,4,,,,,2,2,,,,,,,,,,,,,,
430,7,1,5,2,1,2,2,2,2,2,,2,3,,,,,2,2,,,,,,,,,,,,,,
430,8,1,7,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,8,1,17,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,8,1,12,2,1,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,8,1,4,1,,2,2,2,2,2,,2,1,,,,,1,2,,,,,,,,,,,,,,
430,8,1,21,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,8,1,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,,,,,,,,,,,,,,
430,8,1,2,1,,2,2,2,2,2,,2,1,,,,,1,2,,,,,,,,,,,,,,
430,8,1,3,1,,2,2,2,1,2,2,2,1,,,,,1,1,,,,,,,,,,,,,,
430,9,1,15,1,,2,2,2,2,2,,2,2,,,,,2,2,,,,,,,,,,,,,,
430,9,1,1,1,,2,2,1,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,9,1,9,1,,2,2,2,2,2,,2,3,,,,,1,2,,,,,,,,,,,,,,
430,9,1,3,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,9,1,8,1,,2,2,2,2,2,,2,8,,,,,1,2,,,,,,,,,,,,,,
430,9,1,7,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
430,9,1,16,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,24,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,1,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,30,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,10,1,7,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,23,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,10,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,18,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,10,1,14,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,26,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,10,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,13,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,5,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,28,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,10,1,27,1,,1,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,11,1,11,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
430,11,1,16,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,11,1,8,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,11,1,7,1,,2,2,2,1,2,1,2,5,,,,,2,2,,,,,,,,,,,,,,
430,11,1,2,1,,2,2,2,2,2,,2,6,,,,,2,2,,,,,,,,,,,,,,
430,11,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,,,,,,,,,,,,,,
430,11,1,12,1,,2,2,2,2,2,,2,5,,,,,2,2,,,,,,,,,,,,,,
430,11,1,17,1,,2,2,2,1,2,1,2,8,,,,,2,2,,,,,,,,,,,,,,
430,12,1,7,1,,2,2,2,2,2,,2,8,,,,,2,2,,,,,,,,,,,,,,
430,12,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,,,,,,,,,,,,,,
431,1,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
431,1,2,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,1,2,1,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,1,2,6,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,1,2,8,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,2,2,3,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,2,2,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,2,2,8,1,,2,2,2,1,2,2,2,4,,,,,2,2,2,,,,,,,,,,,,,
431,2,2,1,1,,2,2,2,1,2,1,2,6,,,,,2,2,2,,,,,,,,,,,,,
431,2,2,4,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,3,2,2,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
431,3,2,1,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,4,2,6,1,,2,2,2,2,2,,2,5,,,,,1,2,2,,,,,,,,,,,,,
431,4,2,2,1,,2,2,2,1,2,2,2,5,,,,,1,2,2,,,,,,,,,,,,,
431,4,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,4,2,5,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,5,2,1,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
431,6,2,11,2,2,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
431,6,2,4,2,2,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,6,2,1,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
431,6,2,2,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
431,7,2,3,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,7,2,2,1,,2,2,2,1,2,2,2,3,,,,,1,2,2,,,,,,,,,,,,,
431,7,2,5,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,21,1,,2,2,2,1,2,1,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,19,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,1,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,8,1,,2,2,2,2,2,,2,3,,,,,1,2,2,,,,,,,,,,,,,
431,8,2,6,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,22,1,,2,2,2,1,2,1,2,3,,,,,1,2,2,,,,,,,,,,,,,
431,8,2,14,1,,2,2,2,2,2,,2,3,,,,,1,2,2,,,,,,,,,,,,,
431,8,2,20,1,,2,2,2,1,2,1,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,8,2,2,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,20,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,2,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
431,9,2,7,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,13,2,9,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,5,1,,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,9,2,9,1,,2,2,2,1,2,2,2,8,,,,,1,2,2,,,,,,,,,,,,,
431,10,2,1,1,,2,2,2,1,2,2,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,10,2,2,1,,2,2,2,2,2,,2,3,,,,,2,1,2,,,,,,,,,,,,,
431,11,2,5,2,1,1,2,2,1,2,1,1,,,1,,,,2,2,,,,,,,,,,,,,
431,11,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,11,2,2,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,8,2,2,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,1,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,6,2,2,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,15,2,1,2,2,2,2,2,,2,4,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,9,1,,2,2,2,2,2,,2,2,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,7,2,2,2,2,2,2,2,,2,3,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,2,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
431,12,2,14,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,1,1,10,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,1,1,2,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,2,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,2,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,7,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,5,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,4,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,14,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,15,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,17,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,1,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,10,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,3,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,4,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,13,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,5,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,4,1,15,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,17,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,12,1,,2,2,2,1,2,2,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,20,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,8,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,5,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,2,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,22,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,21,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,1,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,5,1,25,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,6,1,2,1,,2,2,2,2,2,,2,8,,,,,2,1,2,,,,,,,,,,,,,
432,6,1,10,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,6,1,11,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,6,1,15,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,7,1,9,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,7,1,2,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,7,1,14,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,7,1,8,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,7,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,7,1,10,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,8,1,6,1,,2,2,2,1,2,1,2,3,,,,,2,2,2,,,,,,,,,,,,,
432,8,1,7,2,1,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,8,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,8,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,15,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,6,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,9,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,13,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,2,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,9,1,1,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,10,1,7,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,10,1,15,1,,2,2,2,2,2,,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,10,1,6,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,10,1,14,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,11,1,14,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,11,1,11,1,,2,2,2,1,2,2,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,11,1,3,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,11,1,1,1,,2,2,2,1,2,1,2,8,,,,,2,2,2,,,,,,,,,,,,,
432,11,1,15,1,,2,2,2,2,2,,2,8,,,,,1,2,2,,,,,,,,,,,,,
432,12,1,8,1,,2,2,2,1,2,1,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,12,1,12,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,12,1,1,1,,2,2,2,1,2,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
432,12,1,9,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
432,12,1,11,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
433,1,2,6,1,,2,2,2,2,2,,2,5,,,,,2,2,2,,,,,,,,,,,,,
433,1,2,1,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
433,1,2,11,1,,2,2,2,2,2,,2,6,,,,,2,2,2,,,,,,,,,,,,,
433,1,2,2,1,,1,1,1,1,1,2,2,6,,,,,2,2,2,,,,,,,,,,,,,
