"grappe","menage","vague","s01q00a","s07aq00","s07aq01b","s07aq02b","s07aq03b","s07aq04b","s07aq05b","s07aq06b","s07aq07b","s07aq08b","s07aq09b","s07aq10b","s07aq11b","s07aq12b","s07aq13b","s07aq14b","s07aq15b","s07aq16b","s07aq17b","s07aq18b","s07aq19b","s07aq20b","s07aq21b"
510,7,1,,8,1,1400,,4,,,1,700,,1,300,,1,350,,1,1050,,4,,
510,8,1,,5,4,,,2,,1000,4,,,4,,,4,,,1,1100,,4,,
510,10,1,,7,4,,,4,,,4,,,4,,,4,,,1,600,,4,,
510,11,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
510,13,1,,2,4,,,4,,,4,,,4,,,4,,,1,1000,,4,,
510,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
511,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
511,2,2,,2,4,,,4,,,4,,,1,2000,,4,,,4,,,4,,
511,3,2,,1,4,,,4,,,4,,,1,1000,,4,,,4,,,4,,
511,4,2,,7,4,,,4,,,4,,,1,2000,,4,,,4,,,4,,
511,5,2,,2,1,7000,,2,,14000,4,,,1,600,,4,,,4,,,4,,
511,6,2,,2,1,1200,,4,,,4,,,4,,,4,,,4,,,4,,
511,7,2,,2,1,1800,,4,,,4,,,1,600,,4,,,4,,,4,,
511,8,2,,1,1,2000,,1,1000,,1,2000,,4,,,4,,,4,,,4,,
511,9,2,,2,1,800,,4,,,4,,,1,1000,,4,,,4,,,4,,
511,10,2,,2,4,,,2,,1000,4,,,4,,,4,,,4,,,4,,
511,11,2,,2,2,,1000,4,,,4,,,4,,,4,,,4,,,4,,
511,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
512,1,1,,2,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
512,2,1,,1,1,1050,,4,,,1,400,,4,,,1,700,,1,150,,4,,
512,3,1,,16,1,1000,,4,,,4,,,4,,,4,,,4,,,4,,
512,4,1,,1,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
512,5,1,,1,1,500,,4,,,4,,,4,,,4,,,4,,,4,,
512,6,1,,9,1,1800,,4,,,1,400,,4,,,1,1050,,1,200,,4,,
512,7,1,,2,1,250,,4,,,4,,,4,,,4,,,4,,,4,,
512,8,1,,6,1,600,,4,,,1,800,,4,,,1,700,,1,150,,4,,
512,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
512,10,1,,2,1,2100,,4,,,1,600,,1,300,,1,700,,1,200,,4,,
512,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
512,12,1,,15,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
513,1,2,,1,1,2400,,4,,,4,,,4,,,4,,,4,,,4,,
513,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
513,3,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
513,4,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
513,5,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
513,6,2,,2,1,19250,,4,,,4,,,1,8900,,1,4500,,4,,,4,,
513,7,2,,4,1,5000,,4,,,4,,,1,2000,,4,,,4,,,4,,
513,8,2,,2,1,9600,,4,,,4,,,1,700,,1,1400,,4,,,4,,
513,9,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
513,11,2,,4,4,,,4,,,1,1400,,4,,,4,,,4,,,4,,
513,12,2,,1,1,1400,,4,,,4,,,4,,,4,,,4,,,4,,
513,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,1,1,,1,1,2000,,2,,2000,4,,,4,,,2,,300,4,,,4,,
514,2,1,,1,1,6500,,4,,,1,10000,,1,4000,,4,,,4,,,4,,
514,3,1,,1,1,700,,4,,,4,,,4,,,2,,100,4,,,4,,
514,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,6,1,,1,1,1300,,4,,,4,,,4,,,4,,,4,,,4,,
514,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,8,1,,1,4,,,4,,,1,2500,,4,,,1,300,,4,,,4,,
514,9,1,,2,1,3500,,4,,,4,,,1,800,,4,,,4,,,4,,
514,11,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,12,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
514,13,1,,2,1,3500,,4,,,4,,,4,,,2,,500,4,,,4,,
515,1,2,,2,1,14250,,4,,,4,,,4,,,1,1600,,4,,,4,,
515,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
515,3,2,,2,1,3800,,4,,,4,,,4,,,1,500,,4,,,4,,
515,4,2,,2,4,,,4,,,1,3500,,4,,,4,,,4,,,4,,
515,5,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
515,6,2,,1,1,14000,,4,,,4,,,4,,,1,3000,,4,,,4,,
515,7,2,,3,1,14500,,4,,,4,,,4,,,1,1900,,4,,,4,,
515,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
515,9,2,,1,4,,,4,,,4,,,1,1000,,1,700,,4,,,4,,
515,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
515,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
515,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,1,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,2,1,,1,1,4500,,4,,,4,,,4,,,4,,,4,,,4,,
516,4,1,,2,1,500,,1,500,,4,,,4,,,4,,,4,,,4,,
516,5,1,,2,1,3000,,4,,,4,,,4,,,4,,,4,,,4,,
516,6,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,9,1,,2,1,2100,,4,,,4,,,4,,,2,,1000,4,,,4,,
516,10,1,,2,1,2500,,1,4000,,4,,,4,,,1,450,,4,,,4,,
516,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
516,13,1,,2,1,2500,,1,1000,,4,,,4,,,1,1000,,4,,,4,,
517,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,3,2,,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,4,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,10,2,,2,1,12000,,4,,,4,,,1,700,,4,,,4,,,4,,
517,11,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
517,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,3,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,10,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
518,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,1,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,6,2,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
519,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,7,1,,1,1,1200,,1,1500,,4,,,4,,,4,,,4,,,4,,
520,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
520,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,7,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
521,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,1,1,,5,1,2450,,2,,3500,2,,3500,4,,,4,,,4,,,4,,
522,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,5,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,6,1,,1,1,4000,,1,5000,,4,,,4,,,1,150,,1,3000,,4,,
522,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
522,12,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,5,2,,1,1,4200,,1,7000,,1,7000,,4,,,4,,,4,,,4,,
523,6,2,,1,1,7000,,4,,,4,,,4,,,4,,,4,,,4,,
523,7,2,,1,4,,,4,,,1,600,,4,,,4,,,4,,,4,,
523,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
523,13,2,,1,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
523,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,2,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
524,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,3,1,,8,1,1500,,1,2000,,4,,,4,,,4,,,4,,,4,,
525,4,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,5,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
525,11,1,,5,4,,,4,,,4,,,2,,600,4,,,4,,,4,,
525,12,1,,10,4,,,4,,,4,,,2,,3000,4,,,4,,,4,,
525,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,3,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
526,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,1,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,2,1,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,3,1,,16,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,5,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
527,12,1,,1,4,,,4,,,4,,,1,3500,,4,,,4,,,4,,
527,13,1,,1,4,,,2,,14000,4,,,4,,,4,,,4,,,4,,
527,14,1,,1,2,,7000,2,,7500,2,,7000,4,,,4,,,4,,,4,,
528,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,2,2,,10,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,4,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,6,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,9,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
528,12,2,,1,1,8400,,4,,,4,,,4,,,4,,,4,,,4,,
528,13,2,,2,1,1500,,4,,,4,,,4,,,4,,,4,,,4,,
529,2,1,,18,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,3,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,4,1,,1,1,4000,,1,3500,,1,3500,,4,,,1,500,,1,1000,,4,,
529,6,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,7,1,,2,4,,,1,7000,,4,,,4,,,4,,,4,,,4,,
529,8,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,10,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,11,1,,3,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
529,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,14,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
529,15,1,,1,4,,,2,,3500,1,700,,4,,,2,,700,4,,,4,,
530,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,2,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,4,2,,1,4,,,4,,,1,14000,,4,,,4,,,1,2500,,4,,
530,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,6,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
530,12,2,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,1,1,,2,1,3500,,1,10500,,1,7000,,4,,,1,2450,,1,3500,,4,,
531,2,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,3,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,4,1,,2,1,2500,,4,,,4,,,4,,,1,1600,,4,,,4,,
531,6,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,7,1,,2,1,3750,,4,,,1,3000,,1,5000,,4,,,4,,,4,,
531,9,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,12,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,13,1,,7,4,,,4,,,4,,,4,,,4,,,4,,,4,,
531,14,1,,2,4,,,4,,,1,5000,,4,,,4,,,4,,,4,,
531,15,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,1,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,7,2,,1,1,1000,,1,7000,,1,7000,,4,,,4,,,4,,,4,,
532,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,9,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,10,2,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
532,12,2,,1,1,3500,,1,3500,,1,9500,,4,,,1,1400,,4,,,4,,
532,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,5,1,,5,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,6,1,,2,4,,,1,9500,,1,9500,,4,,,4,,,4,,,4,,
533,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,8,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,9,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,11,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,13,1,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
533,14,1,,2,1,5600,,1,14000,,1,8000,,4,,,1,1400,,4,,,4,,
533,15,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,2,2,,1,1,1000,,1,2000,,1,2000,,4,,,4,,,4,,,4,,
534,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,7,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,8,2,,1,4,,,1,7000,,1,7000,,4,,,4,,,4,,,4,,
534,10,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,11,2,,1,1,3500,,1,3500,,1,3500,,1,1500,,4,,,4,,,4,,
534,12,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
534,14,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
535,1,1,,3,4,,,4,,,4,,,1,200,,4,,,4,,,4,,
535,2,1,,4,1,2100,,4,,,4,,,4,,,4,,,4,,,4,,
535,3,1,,1,4,,,4,,,4,,,1,2000,,4,,,4,,,4,,
535,5,1,,4,4,,,4,,,1,500,,4,,,4,,,4,,,4,,
535,6,1,,3,4,,,1,1000,,4,,,1,1500,,4,,,4,,,4,,
535,7,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
535,8,1,,4,4,,,1,3000,,4,,,4,,,4,,,1,700,,4,,
535,9,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
535,11,1,,1,4,,,4,,,4,,,3,100,150,4,,,4,,,4,,
535,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
535,13,1,,1,1,5250,,4,,,4,,,4,,,4,,,4,,,4,,
535,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,1,2,,4,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,4,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,8,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,9,2,,4,1,2000,,1,6000,,4,,,4,,,4,,,4,,,4,,
536,10,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
536,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,2,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,3,1,,6,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,4,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,5,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,7,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,8,1,,1,1,7000,,1,21000,,1,1000,,4,,,1,3500,,4,,,4,,
537,9,1,,1,1,7000,,3,5500,6000,4,,,4,,,4,,,4,,,4,,
537,11,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,12,1,,1,2,,2000,4,,,4,,,4,,,4,,,4,,,4,,
537,13,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
537,14,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,1,2,,1,4,,,1,1000,,2,,2000,4,,,4,,,4,,,4,,
538,2,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,5,2,,1,1,1550,,4,,,4,,,4,,,4,,,4,,,4,,
538,6,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,7,2,,1,4,,,4,,,1,1500,,4,,,4,,,4,,,4,,
538,10,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,11,2,,1,1,10000,,4,,,4,,,4,,,4,,,4,,,4,,
538,12,2,,1,1,2800,,4,,,4,,,4,,,4,,,4,,,4,,
538,13,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,14,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,15,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
538,16,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,1,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,2,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,3,1,,1,1,5600,,4,,,4,,,4,,,4,,,4,,,4,,
539,7,1,,1,4,,,4,,,2,,2500,4,,,4,,,4,,,4,,
539,8,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,10,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,11,1,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,12,1,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,13,1,,1,4,,,2,,15750,2,,15000,4,,,4,,,4,,,4,,
539,14,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
539,15,1,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,1,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,3,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,4,2,,1,1,2500,,4,,,4,,,4,,,4,,,4,,,4,,
540,5,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,6,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,9,2,,3,1,15000,,4,,,4,,,4,,,4,,,4,,,4,,
540,10,2,,8,1,8300,,4,,,4,,,4,,,4,,,4,,,4,,
540,11,2,,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,12,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,13,2,199,1,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,14,2,,2,4,,,4,,,4,,,4,,,4,,,4,,,4,,
540,15,2,,3,4,,,4,,,4,,,4,,,4,,,4,,,4,,
541,1,1,,8,4,,,4,,,4,,,4,,,4,,,4,,,4,,
