"grappe","menage","vague","s18q14","s18q14_autre","s18q15","s18q15_unite","s18q15_uniteautre","s18q16a","s18q16a_uml","s18q16a_umlautre","s18q16b","s18q16b_uml","s18q16b_umlautre","s18q16c","s18q16c_uml","s18q16c_umlautre","s18q16d","s18q16d_uml","s18q16d_umlautre","s18q17","s18q17_autre","s18q18","s18q18_autre","s18q19","s18q19a__0","s18q19a__1"
566,9,2,,,,,,,,,,,,,,,,,,,,,,,,
566,10,2,,,,,,,,,,,,,,,,,,,,,,,,
566,12,2,,,,,,,,,,,,,,,,,,,,,,,,
566,13,2,,,,,,,,,,,,,,,,,,,,,,,,
566,14,2,,,,,,,,,,,,,,,,,,,,,,,,
566,15,2,,,,,,,,,,,,,,,,,,,,,,,,
567,1,1,,,,,,,,,,,,,,,,,,,,,,,,
567,2,1,,,,,,,,,,,,,,,,,,,,,,,,
567,3,1,,,,,,,,,,,,,,,,,,,,,,,,
567,4,1,,,,,,,,,,,,,,,,,,,,,,,,
567,5,1,,,,,,,,,,,,,,,,,,,,,,,,
567,6,1,,,,,,,,,,,,,,,,,,,,,,,,
567,7,1,,,,,,,,,,,,,,,,,,,,,,,,
567,8,1,,,,,,,,,,,,,,,,,,,,,,,,
567,10,1,,,,,,,,,,,,,,,,,,,,,,,,
567,11,1,,,,,,,,,,,,,,,,,,,,,,,,
567,12,1,,,,,,,,,,,,,,,,,,,,,,,,
567,13,1,,,,,,,,,,,,,,,,,,,,,,,,
568,1,2,,,,,,,,,,,,,,,,,,,,,,,,
568,2,2,,,,,,,,,,,,,,,,,,,,,,,,
568,3,2,,,,,,,,,,,,,,,,,,,,,,,,
568,4,2,,,,,,,,,,,,,,,,,,,,,,,,
568,5,2,,,,,,,,,,,,,,,,,,,,,,,,
568,7,2,,,,,,,,,,,,,,,,,,,,,,,,
568,8,2,,,,,,,,,,,,,,,,,,,,,,,,
568,9,2,,,,,,,,,,,,,,,,,,,,,,,,
568,10,2,,,,,,,,,,,,,,,,,,,,,,,,
568,12,2,,,,,,,,,,,,,,,,,,,,,,,,
568,13,2,,,,,,,,,,,,,,,,,,,,,,,,
568,14,2,,,,,,,,,,,,,,,,,,,,,,,,
569,1,1,,,,,,,,,,,,,,,,,,,,,,,,
569,2,1,,,,,,,,,,,,,,,,,,,,,,,,
569,4,1,,,,,,,,,,,,,,,,,,,,,,,,
569,6,1,,,,,,,,,,,,,,,,,,,,,,,,
569,7,1,,,,,,,,,,,,,,,,,,,,,,,,
569,8,1,,,,,,,,,,,,,,,,,,,,,,,,
569,9,1,,,,,,,,,,,,,,,,,,,,,,,,
569,10,1,,,,,,,,,,,,,,,,,,,,,,,,
569,11,1,,,,,,,,,,,,,,,,,,,,,,,,
569,12,1,,,,,,,,,,,,,,,,,,,,,,,,
569,13,1,,,,,,,,,,,,,,,,,,,,,,,,
569,14,1,39,"TAMBADIANGH",60,1,,0,,,20,1,,0,,,30,1,,2,,2,,25000,1,
569,14,1,20,"TAMBADIANGH",400,1,,120,1,,60,1,,0,,,220,1,,2,,1,,250000,1,
569,14,1,15,"TAMBADIANGH",60,1,,10,1,,10,1,,0,,,30,1,,2,,1,,30000,1,
569,14,1,7,"TAMBADIANGH",15,1,,5,1,,0,,,0,,,10,1,,2,,2,,10000,1,
569,14,1,3,"TAMBADIANGH",15,1,,0,,,0,,,0,,,15,1,,2,,2,,5000,1,
570,1,2,,,,,,,,,,,,,,,,,,,,,,,,
570,2,2,,,,,,,,,,,,,,,,,,,,,,,,
570,3,2,,,,,,,,,,,,,,,,,,,,,,,,
570,4,2,,,,,,,,,,,,,,,,,,,,,,,,
570,5,2,,,,,,,,,,,,,,,,,,,,,,,,
570,6,2,,,,,,,,,,,,,,,,,,,,,,,,
570,7,2,,,,,,,,,,,,,,,,,,,,,,,,
570,9,2,,,,,,,,,,,,,,,,,,,,,,,,
570,11,2,,,,,,,,,,,,,,,,,,,,,,,,
570,12,2,,,,,,,,,,,,,,,,,,,,,,,,
570,13,2,,,,,,,,,,,,,,,,,,,,,,,,
570,14,2,,,,,,,,,,,,,,,,,,,,,,,,
571,1,1,,,,,,,,,,,,,,,,,,,,,,,,
571,2,1,,,,,,,,,,,,,,,,,,,,,,,,
571,3,1,,,,,,,,,,,,,,,,,,,,,,,,
571,4,1,,,,,,,,,,,,,,,,,,,,,,,,
571,6,1,,,,,,,,,,,,,,,,,,,,,,,,
571,7,1,,,,,,,,,,,,,,,,,,,,,,,,
571,8,1,,,,,,,,,,,,,,,,,,,,,,,,
571,9,1,,,,,,,,,,,,,,,,,,,,,,,,
571,10,1,,,,,,,,,,,,,,,,,,,,,,,,
571,12,1,,,,,,,,,,,,,,,,,,,,,,,,
571,13,1,,,,,,,,,,,,,,,,,,,,,,,,
571,14,1,,,,,,,,,,,,,,,,,,,,,,,,
572,1,1,,,,,,,,,,,,,,,,,,,,,,,,
572,2,1,,,,,,,,,,,,,,,,,,,,,,,,
572,3,1,20,,65,1,,15,1,,0,,,0,,,50,1,,1,,2,,25000,1,
572,3,1,37,,100,1,,10,1,,0,,,0,,,90,1,,1,,2,,90000,1,
572,4,1,,,,,,,,,,,,,,,,,,,,,,,,
572,5,1,,,,,,,,,,,,,,,,,,,,,,,,
572,6,1,,,,,,,,,,,,,,,,,,,,,,,,
572,7,1,,,,,,,,,,,,,,,,,,,,,,,,
572,8,1,,,,,,,,,,,,,,,,,,,,,,,,
572,9,1,,,,,,,,,,,,,,,,,,,,,,,,
572,10,1,20,,50,1,,20,1,,0,,,0,,,30,1,,2,,1,,17500,1,
572,11,1,,,,,,,,,,,,,,,,,,,,,,,,
572,12,1,20,,40,1,,40,1,,0,,,0,,,0,,,,,,,,,
572,12,1,38,,30,1,,10,1,,0,,,0,,,0,,,,,,,,,
573,1,2,,,,,,,,,,,,,,,,,,,,,,,,
573,2,2,,,,,,,,,,,,,,,,,,,,,,,,
573,3,2,,,,,,,,,,,,,,,,,,,,,,,,
573,5,2,,,,,,,,,,,,,,,,,,,,,,,,
573,6,2,,,,,,,,,,,,,,,,,,,,,,,,
573,7,2,,,,,,,,,,,,,,,,,,,,,,,,
573,8,2,,,,,,,,,,,,,,,,,,,,,,,,
573,9,2,,,,,,,,,,,,,,,,,,,,,,,,
573,11,2,,,,,,,,,,,,,,,,,,,,,,,,
573,12,2,,,,,,,,,,,,,,,,,,,,,,,,
573,13,2,,,,,,,,,,,,,,,,,,,,,,,,
573,14,2,,,,,,,,,,,,,,,,,,,,,,,,
574,1,1,20,,50,6,,2,6,,0,,,0,,,48,6,,1,,1,,50000,3,
574,2,1,,,,,,,,,,,,,,,,,,,,,,,,
574,3,1,,,,,,,,,,,,,,,,,,,,,,,,
574,4,1,,,,,,,,,,,,,,,,,,,,,,,,
574,5,1,,,,,,,,,,,,,,,,,,,,,,,,
574,6,1,20,,30,6,,5,4,,0,,,0,,,25,6,,1,,1,,30000,5,
574,7,1,20,,60,1,,60,1,,0,,,0,,,0,,,,,,,,,
574,8,1,,,,,,,,,,,,,,,,,,,,,,,,
574,9,1,,,,,,,,,,,,,,,,,,,,,,,,
574,10,1,20,,120,1,,90,1,,0,,,0,,,30,1,,3,"Dans le village",1,,10000,8,
574,10,1,15,,30,1,,30,1,,0,,,0,,,0,,,,,,,,,
574,11,1,,,,,,,,,,,,,,,,,,,,,,,,
574,12,1,,,,,,,,,,,,,,,,,,,,,,,,
575,1,2,,,,,,,,,,,,,,,,,,,,,,,,
575,2,2,,,,,,,,,,,,,,,,,,,,,,,,
575,3,2,,,,,,,,,,,,,,,,,,,,,,,,
575,4,2,,,,,,,,,,,,,,,,,,,,,,,,
575,5,2,,,,,,,,,,,,,,,,,,,,,,,,
575,6,2,,,,,,,,,,,,,,,,,,,,,,,,
575,7,2,,,,,,,,,,,,,,,,,,,,,,,,
575,8,2,,,,,,,,,,,,,,,,,,,,,,,,
575,9,2,,,,,,,,,,,,,,,,,,,,,,,,
575,10,2,,,,,,,,,,,,,,,,,,,,,,,,
575,11,2,,,,,,,,,,,,,,,,,,,,,,,,
575,12,2,,,,,,,,,,,,,,,,,,,,,,,,
576,1,1,,,,,,,,,,,,,,,,,,,,,,,,
576,2,1,,,,,,,,,,,,,,,,,,,,,,,,
576,4,1,20,,250,1,,15,1,,10,1,,0,,,200,1,,1,,2,,100000,5,
576,4,1,37,,170,1,,5,1,,0,,,0,,,100,1,,3,"entrprise",2,,90000,5,
576,5,1,,,,,,,,,,,,,,,,,,,,,,,,
576,6,1,,,,,,,,,,,,,,,,,,,,,,,,
576,7,1,,,,,,,,,,,,,,,,,,,,,,,,
576,8,1,,,,,,,,,,,,,,,,,,,,,,,,
576,9,1,,,,,,,,,,,,,,,,,,,,,,,,
576,10,1,,,,,,,,,,,,,,,,,,,,,,,,
576,11,1,,,,,,,,,,,,,,,,,,,,,,,,
576,12,1,,,,,,,,,,,,,,,,,,,,,,,,
576,13,1,,,,,,,,,,,,,,,,,,,,,,,,
577,1,2,,,,,,,,,,,,,,,,,,,,,,,,
577,2,2,,,,,,,,,,,,,,,,,,,,,,,,
577,4,2,,,,,,,,,,,,,,,,,,,,,,,,
577,6,2,,,,,,,,,,,,,,,,,,,,,,,,
577,7,2,,,,,,,,,,,,,,,,,,,,,,,,
577,8,2,,,,,,,,,,,,,,,,,,,,,,,,
577,10,2,,,,,,,,,,,,,,,,,,,,,,,,
577,11,2,,,,,,,,,,,,,,,,,,,,,,,,
577,12,2,,,,,,,,,,,,,,,,,,,,,,,,
577,13,2,,,,,,,,,,,,,,,,,,,,,,,,
577,14,2,,,,,,,,,,,,,,,,,,,,,,,,
577,15,2,,,,,,,,,,,,,,,,,,,,,,,,
578,1,1,,,,,,,,,,,,,,,,,,,,,,,,
578,2,1,,,,,,,,,,,,,,,,,,,,,,,,
578,3,1,,,,,,,,,,,,,,,,,,,,,,,,
578,4,1,,,,,,,,,,,,,,,,,,,,,,,,
578,5,1,,,,,,,,,,,,,,,,,,,,,,,,
578,6,1,,,,,,,,,,,,,,,,,,,,,,,,
578,7,1,,,,,,,,,,,,,,,,,,,,,,,,
578,8,1,,,,,,,,,,,,,,,,,,,,,,,,
578,9,1,,,,,,,,,,,,,,,,,,,,,,,,
578,10,1,,,,,,,,,,,,,,,,,,,,,,,,
578,11,1,,,,,,,,,,,,,,,,,,,,,,,,
578,12,1,,,,,,,,,,,,,,,,,,,,,,,,
579,1,2,,,,,,,,,,,,,,,,,,,,,,,,
579,2,2,,,,,,,,,,,,,,,,,,,,,,,,
579,3,2,,,,,,,,,,,,,,,,,,,,,,,,
579,4,2,,,,,,,,,,,,,,,,,,,,,,,,
579,5,2,,,,,,,,,,,,,,,,,,,,,,,,
579,6,2,,,,,,,,,,,,,,,,,,,,,,,,
579,7,2,,,,,,,,,,,,,,,,,,,,,,,,
579,8,2,,,,,,,,,,,,,,,,,,,,,,,,
579,9,2,,,,,,,,,,,,,,,,,,,,,,,,
579,10,2,,,,,,,,,,,,,,,,,,,,,,,,
579,11,2,,,,,,,,,,,,,,,,,,,,,,,,
579,12,2,,,,,,,,,,,,,,,,,,,,,,,,
580,1,1,,,,,,,,,,,,,,,,,,,,,,,,
580,2,1,,,,,,,,,,,,,,,,,,,,,,,,
580,3,1,,,,,,,,,,,,,,,,,,,,,,,,
580,4,1,,,,,,,,,,,,,,,,,,,,,,,,
580,5,1,,,,,,,,,,,,,,,,,,,,,,,,
580,6,1,,,,,,,,,,,,,,,,,,,,,,,,
580,7,1,,,,,,,,,,,,,,,,,,,,,,,,
580,8,1,,,,,,,,,,,,,,,,,,,,,,,,
580,9,1,,,,,,,,,,,,,,,,,,,,,,,,
580,10,1,,,,,,,,,,,,,,,,,,,,,,,,
580,11,1,,,,,,,,,,,,,,,,,,,,,,,,
580,12,1,,,,,,,,,,,,,,,,,,,,,,,,
581,1,2,,,,,,,,,,,,,,,,,,,,,,,,
581,2,2,,,,,,,,,,,,,,,,,,,,,,,,
581,3,2,,,,,,,,,,,,,,,,,,,,,,,,
581,4,2,,,,,,,,,,,,,,,,,,,,,,,,
581,5,2,,,,,,,,,,,,,,,,,,,,,,,,
581,6,2,,,,,,,,,,,,,,,,,,,,,,,,
581,7,2,,,,,,,,,,,,,,,,,,,,,,,,
581,8,2,,,,,,,,,,,,,,,,,,,,,,,,
581,9,2,,,,,,,,,,,,,,,,,,,,,,,,
581,10,2,,,,,,,,,,,,,,,,,,,,,,,,
581,11,2,,,,,,,,,,,,,,,,,,,,,,,,
581,12,2,,,,,,,,,,,,,,,,,,,,,,,,
582,1,1,,,,,,,,,,,,,,,,,,,,,,,,
582,2,1,,,,,,,,,,,,,,,,,,,,,,,,
582,3,1,,,,,,,,,,,,,,,,,,,,,,,,
582,4,1,,,,,,,,,,,,,,,,,,,,,,,,
582,5,1,,,,,,,,,,,,,,,,,,,,,,,,
582,6,1,,,,,,,,,,,,,,,,,,,,,,,,
582,7,1,,,,,,,,,,,,,,,,,,,,,,,,
582,8,1,,,,,,,,,,,,,,,,,,,,,,,,
582,9,1,,,,,,,,,,,,,,,,,,,,,,,,
582,10,1,,,,,,,,,,,,,,,,,,,,,,,,
582,11,1,,,,,,,,,,,,,,,,,,,,,,,,
582,12,1,,,,,,,,,,,,,,,,,,,,,,,,
583,1,2,,,,,,,,,,,,,,,,,,,,,,,,
583,2,2,,,,,,,,,,,,,,,,,,,,,,,,
583,3,2,,,,,,,,,,,,,,,,,,,,,,,,
583,4,2,,,,,,,,,,,,,,,,,,,,,,,,
583,5,2,,,,,,,,,,,,,,,,,,,,,,,,
583,6,2,,,,,,,,,,,,,,,,,,,,,,,,
583,7,2,,,,,,,,,,,,,,,,,,,,,,,,
583,8,2,,,,,,,,,,,,,,,,,,,,,,,,
583,9,2,,,,,,,,,,,,,,,,,,,,,,,,
583,10,2,,,,,,,,,,,,,,,,,,,,,,,,
583,11,2,,,,,,,,,,,,,,,,,,,,,,,,
583,12,2,,,,,,,,,,,,,,,,,,,,,,,,
584,2,1,,,,,,,,,,,,,,,,,,,,,,,,
584,3,1,,,,,,,,,,,,,,,,,,,,,,,,
584,4,1,,,,,,,,,,,,,,,,,,,,,,,,
584,5,1,,,,,,,,,,,,,,,,,,,,,,,,
584,6,1,,,,,,,,,,,,,,,,,,,,,,,,
584,7,1,39,"Guiss",6,1,,0,,,0,,,0,,,6,1,,1,,1,,6000,1,
584,7,1,2,"Guiss",300,1,,10,1,,0,,,0,,,250,1,,1,,2,,90000,1,
584,7,1,1,"Guiss",60,1,,0,,,0,,,0,,,60,1,,1,,2,,12000,1,
584,7,1,20,"Guiss",100,1,,0,,,0,,,0,,,100,1,,1,,2,,75000,1,
584,7,1,3,"Guiss",4,1,,0,,,0,,,0,,,4,1,,1,,2,,8000,1,
584,8,1,,,,,,,,,,,,,,,,,,,,,,,,
584,9,1,,,,,,,,,,,,,,,,,,,,,,,,
584,10,1,,,,,,,,,,,,,,,,,,,,,,,,
584,11,1,,,,,,,,,,,,,,,,,,,,,,,,
584,12,1,,,,,,,,,,,,,,,,,,,,,,,,
584,13,1,,,,,,,,,,,,,,,,,,,,,,,,
585,1,2,,,,,,,,,,,,,,,,,,,,,,,,
585,2,2,,,,,,,,,,,,,,,,,,,,,,,,
585,3,2,,,,,,,,,,,,,,,,,,,,,,,,
585,4,2,,,,,,,,,,,,,,,,,,,,,,,,
585,5,2,,,,,,,,,,,,,,,,,,,,,,,,
585,6,2,,,,,,,,,,,,,,,,,,,,,,,,
585,7,2,,,,,,,,,,,,,,,,,,,,,,,,
585,8,2,,,,,,,,,,,,,,,,,,,,,,,,
585,9,2,,,,,,,,,,,,,,,,,,,,,,,,
585,10,2,,,,,,,,,,,,,,,,,,,,,,,,
585,11,2,,,,,,,,,,,,,,,,,,,,,,,,
585,12,2,,,,,,,,,,,,,,,,,,,,,,,,
586,1,1,,,,,,,,,,,,,,,,,,,,,,,,
586,2,1,,,,,,,,,,,,,,,,,,,,,,,,
586,3,1,,,,,,,,,,,,,,,,,,,,,,,,
586,4,1,,,,,,,,,,,,,,,,,,,,,,,,
586,5,1,,,,,,,,,,,,,,,,,,,,,,,,
586,7,1,,,,,,,,,,,,,,,,,,,,,,,,
586,8,1,,,,,,,,,,,,,,,,,,,,,,,,
586,9,1,,,,,,,,,,,,,,,,,,,,,,,,
586,10,1,,,,,,,,,,,,,,,,,,,,,,,,
586,11,1,,,,,,,,,,,,,,,,,,,,,,,,
586,12,1,,,,,,,,,,,,,,,,,,,,,,,,
586,13,1,,,,,,,,,,,,,,,,,,,,,,,,
587,1,2,,,,,,,,,,,,,,,,,,,,,,,,
587,3,2,,,,,,,,,,,,,,,,,,,,,,,,
587,4,2,,,,,,,,,,,,,,,,,,,,,,,,
587,5,2,,,,,,,,,,,,,,,,,,,,,,,,
587,6,2,,,,,,,,,,,,,,,,,,,,,,,,
587,7,2,,,,,,,,,,,,,,,,,,,,,,,,
587,8,2,,,,,,,,,,,,,,,,,,,,,,,,
587,9,2,,,,,,,,,,,,,,,,,,,,,,,,
587,10,2,,,,,,,,,,,,,,,,,,,,,,,,
587,11,2,,,,,,,,,,,,,,,,,,,,,,,,
587,12,2,,,,,,,,,,,,,,,,,,,,,,,,
587,13,2,,,,,,,,,,,,,,,,,,,,,,,,
588,1,2,,,,,,,,,,,,,,,,,,,,,,,,
588,2,2,,,,,,,,,,,,,,,,,,,,,,,,
588,3,2,,,,,,,,,,,,,,,,,,,,,,,,
588,4,2,,,,,,,,,,,,,,,,,,,,,,,,
588,5,2,,,,,,,,,,,,,,,,,,,,,,,,
588,6,2,,,,,,,,,,,,,,,,,,,,,,,,
588,7,2,,,,,,,,,,,,,,,,,,,,,,,,
588,8,2,,,,,,,,,,,,,,,,,,,,,,,,
588,9,2,,,,,,,,,,,,,,,,,,,,,,,,
588,10,2,,,,,,,,,,,,,,,,,,,,,,,,
588,11,2,,,,,,,,,,,,,,,,,,,,,,,,
588,12,2,,,,,,,,,,,,,,,,,,,,,,,,
589,1,1,,,,,,,,,,,,,,,,,,,,,,,,
589,2,1,,,,,,,,,,,,,,,,,,,,,,,,
589,3,1,,,,,,,,,,,,,,,,,,,,,,,,
589,4,1,,,,,,,,,,,,,,,,,,,,,,,,
589,5,1,,,,,,,,,,,,,,,,,,,,,,,,
589,6,1,,,,,,,,,,,,,,,,,,,,,,,,
589,8,1,,,,,,,,,,,,,,,,,,,,,,,,
589,9,1,,,,,,,,,,,,,,,,,,,,,,,,
589,10,1,,,,,,,,,,,,,,,,,,,,,,,,
589,11,1,,,,,,,,,,,,,,,,,,,,,,,,
589,13,1,,,,,,,,,,,,,,,,,,,,,,,,
589,14,1,,,,,,,,,,,,,,,,,,,,,,,,
590,1,2,37,,160,1,,0,,,0,,,0,,,160,1,,1,,2,,24000,3,
590,2,2,,,,,,,,,,,,,,,,,,,,,,,,
590,3,2,,,,,,,,,,,,,,,,,,,,,,,,
590,4,2,,,,,,,,,,,,,,,,,,,,,,,,
590,5,2,20,"tambadian",500,1,,20,1,,0,,,0,,,480,1,,1,,2,,240000,1,
590,5,2,39,"tambadian",700,1,,7,1,,0,,,0,,,693,1,,1,,2,,300000,1,
590,6,2,,,,,,,,,,,,,,,,,,,,,,,,
590,7,2,,,,,,,,,,,,,,,,,,,,,,,,
590,8,2,,,,,,,,,,,,,,,,,,,,,,,,
590,9,2,,,,,,,,,,,,,,,,,,,,,,,,
590,10,2,,,,,,,,,,,,,,,,,,,,,,,,
590,11,2,,,,,,,,,,,,,,,,,,,,,,,,
590,12,2,,,,,,,,,,,,,,,,,,,,,,,,
591,1,1,,,,,,,,,,,,,,,,,,,,,,,,
591,2,1,,,,,,,,,,,,,,,,,,,,,,,,
591,3,1,,,,,,,,,,,,,,,,,,,,,,,,
591,4,1,,,,,,,,,,,,,,,,,,,,,,,,
591,5,1,,,,,,,,,,,,,,,,,,,,,,,,
591,6,1,,,,,,,,,,,,,,,,,,,,,,,,
591,8,1,,,,,,,,,,,,,,,,,,,,,,,,
591,9,1,,,,,,,,,,,,,,,,,,,,,,,,
591,10,1,,,,,,,,,,,,,,,,,,,,,,,,
591,12,1,,,,,,,,,,,,,,,,,,,,,,,,
591,13,1,,,,,,,,,,,,,,,,,,,,,,,,
591,14,1,,,,,,,,,,,,,,,,,,,,,,,,
592,1,2,,,,,,,,,,,,,,,,,,,,,,,,
592,2,2,,,,,,,,,,,,,,,,,,,,,,,,
592,3,2,,,,,,,,,,,,,,,,,,,,,,,,
592,4,2,,,,,,,,,,,,,,,,,,,,,,,,
592,5,2,,,,,,,,,,,,,,,,,,,,,,,,
592,6,2,,,,,,,,,,,,,,,,,,,,,,,,
592,7,2,,,,,,,,,,,,,,,,,,,,,,,,
592,8,2,,,,,,,,,,,,,,,,,,,,,,,,
592,10,2,,,,,,,,,,,,,,,,,,,,,,,,
592,11,2,,,,,,,,,,,,,,,,,,,,,,,,
592,12,2,,,,,,,,,,,,,,,,,,,,,,,,
592,13,2,,,,,,,,,,,,,,,,,,,,,,,,
593,1,1,,,,,,,,,,,,,,,,,,,,,,,,
593,2,1,20,,250,1,,50,1,,0,,,0,,,200,1,,3,"particulier",2,,100000,1,
593,3,1,,,,,,,,,,,,,,,,,,,,,,,,
593,4,1,,,,,,,,,,,,,,,,,,,,,,,,
593,5,1,,,,,,,,,,,,,,,,,,,,,,,,
593,6,1,,,,,,,,,,,,,,,,,,,,,,,,
593,7,1,,,,,,,,,,,,,,,,,,,,,,,,
593,8,1,,,,,,,,,,,,,,,,,,,,,,,,
593,9,1,,,,,,,,,,,,,,,,,,,,,,,,
593,10,1,,,,,,,,,,,,,,,,,,,,,,,,
593,11,1,,,,,,,,,,,,,,,,,,,,,,,,
593,12,1,,,,,,,,,,,,,,,,,,,,,,,,
594,1,2,37,,540,1,,3,1,,0,,,0,,,270,1,,1,,2,,208000,1,
594,2,2,,,,,,,,,,,,,,,,,,,,,,,,
594,3,2,,,,,,,,,,,,,,,,,,,,,,,,
594,4,2,,,,,,,,,,,,,,,,,,,,,,,,
594,5,2,,,,,,,,,,,,,,,,,,,,,,,,
594,6,2,,,,,,,,,,,,,,,,,,,,,,,,
594,7,2,,,,,,,,,,,,,,,,,,,,,,,,
594,8,2,,,,,,,,,,,,,,,,,,,,,,,,
594,9,2,,,,,,,,,,,,,,,,,,,,,,,,
594,10,2,,,,,,,,,,,,,,,,,,,,,,,,
594,11,2,,,,,,,,,,,,,,,,,,,,,,,,
594,12,2,,,,,,,,,,,,,,,,,,,,,,,,
595,1,1,,,,,,,,,,,,,,,,,,,,,,,,
595,2,1,,,,,,,,,,,,,,,,,,,,,,,,
595,3,1,,,,,,,,,,,,,,,,,,,,,,,,
595,4,1,,,,,,,,,,,,,,,,,,,,,,,,
595,5,1,,,,,,,,,,,,,,,,,,,,,,,,
595,6,1,,,,,,,,,,,,,,,,,,,,,,,,
595,7,1,,,,,,,,,,,,,,,,,,,,,,,,
