"grappe","menage","vague","s20bq02","s20bq02a","s20bq02b"
479,3,1,9,1,3
479,3,1,7,2,3
479,3,1,2,2,1
479,3,1,6,2,3
479,3,1,5,2,3
479,3,1,8,2,3
479,3,1,1,2,2
479,3,1,3,2,2
479,3,1,4,1,1
479,4,1,9,1,2
479,4,1,3,1,2
479,4,1,6,1,2
479,4,1,2,1,2
479,4,1,8,1,2
479,4,1,4,1,2
479,4,1,7,1,2
479,4,1,1,1,2
479,4,1,5,1,2
479,5,1,3,1,2
479,5,1,1,1,2
479,5,1,4,1,1
479,5,1,5,1,1
479,5,1,9,2,2
479,5,1,6,1,1
479,5,1,2,1,2
479,5,1,8,1,1
479,5,1,7,1,1
479,6,1,5,1,3
479,6,1,3,1,3
479,6,1,9,1,2
479,6,1,4,1,2
479,6,1,2,1,3
479,6,1,8,1,2
479,6,1,1,1,2
479,6,1,6,1,2
479,6,1,7,1,3
479,7,1,6,1,4
479,7,1,1,1,2
479,7,1,7,1,4
479,7,1,5,1,2
479,7,1,3,1,2
479,7,1,4,1,2
479,7,1,9,1,2
479,7,1,8,1,2
479,7,1,2,1,3
479,8,1,9,1,3
479,8,1,4,2,2
479,8,1,7,1,3
479,8,1,6,1,3
479,8,1,1,1,3
479,8,1,3,1,3
479,8,1,5,1,3
479,8,1,2,2,2
479,8,1,8,2,2
479,9,1,4,1,3
479,9,1,8,1,2
479,9,1,9,1,2
479,9,1,3,1,3
479,9,1,2,1,3
479,9,1,6,1,2
479,9,1,7,1,2
479,9,1,5,1,3
479,9,1,1,1,3
479,10,1,9,1,1
479,10,1,6,1,1
479,10,1,3,1,1
479,10,1,7,1,1
479,10,1,2,1,1
479,10,1,1,1,3
479,10,1,8,1,1
479,10,1,4,1,1
479,10,1,5,1,2
479,11,1,3,1,2
479,11,1,5,1,2
479,11,1,2,1,2
479,11,1,6,1,3
479,11,1,8,1,2
479,11,1,7,1,2
479,11,1,9,1,2
479,11,1,1,1,2
479,11,1,4,1,2
479,12,1,4,1,4
479,12,1,7,1,2
479,12,1,2,1,4
479,12,1,6,1,2
479,12,1,8,1,2
479,12,1,5,1,4
479,12,1,1,1,4
479,12,1,3,1,4
479,12,1,9,1,4
480,2,2,4,1,2
480,2,2,5,1,3
480,2,2,8,1,3
480,2,2,2,1,1
480,2,2,9,2,4
480,2,2,7,1,1
480,2,2,6,1,1
480,2,2,1,1,4
480,2,2,3,1,4
480,3,2,6,1,1
480,3,2,1,1,4
480,3,2,9,2,3
480,3,2,7,1,1
480,3,2,2,1,2
480,3,2,5,1,3
480,3,2,8,1,3
480,3,2,3,1,4
480,3,2,4,1,2
480,4,2,3,1,2
480,4,2,4,1,2
480,4,2,5,1,2
480,4,2,6,1,2
480,4,2,7,1,2
480,4,2,9,1,2
480,4,2,8,1,2
480,4,2,1,1,2
480,4,2,2,1,2
480,5,2,7,1,1
480,5,2,8,1,3
480,5,2,2,1,2
480,5,2,3,1,3
480,5,2,4,1,2
480,5,2,5,1,3
480,5,2,1,1,3
480,5,2,9,2,3
480,5,2,6,1,1
480,6,2,7,1,1
480,6,2,2,1,3
480,6,2,6,1,1
480,6,2,5,1,2
480,6,2,3,1,3
480,6,2,9,1,3
480,6,2,8,1,2
480,6,2,4,1,2
480,6,2,1,1,4
480,7,2,9,1,2
480,7,2,6,1,2
480,7,2,2,1,2
480,7,2,5,1,2
480,7,2,7,1,2
480,7,2,3,2,3
480,7,2,4,2,2
480,7,2,8,1,2
480,7,2,1,1,2
480,8,2,9,2,4
480,8,2,3,1,3
480,8,2,1,1,3
480,8,2,8,1,3
480,8,2,6,1,1
480,8,2,4,1,2
480,8,2,7,1,1
480,8,2,2,1,1
480,8,2,5,1,3
480,9,2,2,1,2
480,9,2,6,1,1
480,9,2,3,1,3
480,9,2,8,1,1
480,9,2,4,1,3
480,9,2,1,1,3
480,9,2,9,1,3
480,9,2,7,1,1
480,9,2,5,1,3
480,10,2,1,1,3
480,10,2,6,1,1
480,10,2,8,1,1
480,10,2,7,1,2
480,10,2,3,1,3
480,10,2,9,1,3
480,10,2,2,1,3
480,10,2,5,1,3
480,10,2,4,1,3
480,11,2,7,1,2
480,11,2,9,2,2
480,11,2,4,1,2
480,11,2,2,1,2
480,11,2,5,1,2
480,11,2,3,1,2
480,11,2,1,1,2
480,11,2,6,1,2
480,11,2,8,2,2
480,12,2,6,1,2
480,12,2,1,1,2
480,12,2,7,1,2
480,12,2,9,1,2
480,12,2,8,1,2
480,12,2,5,1,2
480,12,2,4,1,2
480,12,2,3,1,2
480,12,2,2,1,2
480,13,2,5,1,2
480,13,2,2,1,2
480,13,2,6,1,1
480,13,2,4,1,2
480,13,2,7,1,1
480,13,2,3,1,2
480,13,2,8,1,2
480,13,2,1,1,3
480,13,2,9,1,3
481,1,1,6,1,2
481,1,1,8,1,2
481,1,1,7,1,2
481,1,1,9,1,2
481,1,1,4,1,4
481,1,1,2,1,3
481,1,1,3,1,2
481,1,1,5,1,3
481,1,1,1,1,2
481,2,1,3,1,2
481,2,1,9,1,2
481,2,1,8,1,2
481,2,1,2,1,3
481,2,1,4,1,3
481,2,1,1,1,2
481,2,1,6,1,3
481,2,1,7,1,3
481,2,1,5,1,3
481,3,1,3,1,1
481,3,1,5,1,1
481,3,1,1,1,3
481,3,1,9,1,1
481,3,1,6,1,4
481,3,1,4,1,1
481,3,1,2,1,1
481,3,1,8,1,3
481,3,1,7,1,1
481,4,1,1,1,3
481,4,1,5,1,3
481,4,1,3,1,4
481,4,1,9,1,3
481,4,1,7,1,1
481,4,1,6,1,2
481,4,1,4,1,3
481,4,1,8,1,2
481,4,1,2,1,3
481,5,1,6,1,3
481,5,1,5,1,2
481,5,1,1,1,3
481,5,1,9,1,2
481,5,1,3,1,2
481,5,1,2,1,3
481,5,1,8,1,2
481,5,1,4,1,3
481,5,1,7,1,2
481,6,1,2,1,3
481,6,1,7,1,2
481,6,1,5,1,3
481,6,1,6,2,4
481,6,1,3,1,3
481,6,1,8,1,1
481,6,1,1,1,3
481,6,1,4,1,1
481,6,1,9,1,3
481,7,1,8,1,1
481,7,1,2,2,2
481,7,1,6,1,1
481,7,1,5,2,2
481,7,1,1,2,2
481,7,1,9,1,2
481,7,1,3,2,3
481,7,1,4,1,1
481,7,1,7,1,1
481,8,1,4,1,3
481,8,1,9,1,3
481,8,1,8,1,2
481,8,1,6,1,3
481,8,1,7,1,1
481,8,1,1,1,3
481,8,1,2,2,3
481,8,1,3,1,3
481,8,1,5,1,4
481,9,1,5,1,3
481,9,1,9,1,3
481,9,1,7,1,1
481,9,1,1,1,2
481,9,1,4,1,2
481,9,1,6,1,2
481,9,1,3,1,3
481,9,1,8,1,1
481,9,1,2,1,2
481,10,1,1,1,2
481,10,1,9,1,3
481,10,1,3,1,3
481,10,1,5,1,3
481,10,1,2,1,3
481,10,1,8,2,2
481,10,1,4,1,2
481,10,1,6,1,3
481,10,1,7,2,1
481,11,1,6,1,2
481,11,1,4,1,1
481,11,1,3,1,2
481,11,1,1,1,1
481,11,1,8,1,2
481,11,1,2,1,2
481,11,1,7,1,2
481,11,1,5,1,2
481,11,1,9,1,3
481,12,1,1,1,3
481,12,1,8,1,1
481,12,1,2,1,3
481,12,1,6,1,3
481,12,1,9,1,2
481,12,1,5,1,3
481,12,1,3,1,3
481,12,1,7,1,1
481,12,1,4,1,1
482,1,2,7,1,1
482,1,2,8,1,2
482,1,2,6,1,2
482,1,2,9,1,1
482,1,2,3,1,2
482,1,2,2,1,1
482,1,2,4,1,3
482,1,2,5,1,4
482,1,2,1,1,1
482,2,2,6,1,1
482,2,2,4,1,2
482,2,2,2,1,1
482,2,2,8,1,1
482,2,2,3,1,2
482,2,2,1,1,1
482,2,2,7,1,1
482,2,2,5,1,2
482,2,2,9,1,1
482,3,2,7,1,3
482,3,2,6,1,2
482,3,2,5,1,2
482,3,2,9,1,2
482,3,2,8,1,3
482,3,2,2,1,2
482,3,2,1,1,2
482,3,2,4,1,2
482,3,2,3,1,2
482,4,2,7,1,3
482,4,2,2,1,2
482,4,2,5,1,2
482,4,2,3,1,2
482,4,2,4,1,2
482,4,2,1,1,2
482,4,2,6,1,2
482,4,2,8,1,2
482,4,2,9,1,2
482,5,2,7,1,2
482,5,2,6,1,3
482,5,2,3,1,2
482,5,2,1,1,3
482,5,2,2,2,3
482,5,2,9,1,2
482,5,2,4,1,2
482,5,2,5,1,2
482,5,2,8,1,2
482,6,2,4,1,1
482,6,2,2,1,1
482,6,2,8,1,1
482,6,2,7,1,1
482,6,2,6,1,2
482,6,2,3,1,2
482,6,2,9,1,3
482,6,2,1,1,3
482,6,2,5,1,3
482,8,2,4,1,1
482,8,2,2,1,1
482,8,2,1,1,1
482,8,2,9,2,4
482,8,2,5,1,1
482,8,2,6,1,1
482,8,2,3,1,1
482,8,2,8,1,1
482,8,2,7,1,1
482,9,2,5,1,1
482,9,2,8,1,1
482,9,2,3,2,3
482,9,2,4,1,1
482,9,2,1,1,1
482,9,2,2,2,4
482,9,2,9,2,1
482,9,2,6,1,1
482,9,2,7,1,1
482,10,2,3,2,3
482,10,2,2,2,4
482,10,2,7,1,1
482,10,2,8,1,1
482,10,2,1,2,3
482,10,2,4,1,1
482,10,2,5,1,1
482,10,2,6,1,1
482,10,2,9,2,3
482,11,2,5,1,2
482,11,2,7,1,2
482,11,2,2,2,3
482,11,2,6,1,3
482,11,2,4,1,3
482,11,2,3,1,3
482,11,2,8,1,3
482,11,2,9,1,2
482,11,2,1,1,2
482,12,2,9,2,3
482,12,2,7,1,1
482,12,2,2,1,1
482,12,2,3,1,1
482,12,2,5,1,1
482,12,2,8,1,1
482,12,2,6,1,1
482,12,2,1,2,2
482,12,2,4,1,1
482,13,2,6,1,1
482,13,2,4,1,1
482,13,2,3,1,2
482,13,2,2,1,2
482,13,2,1,1,2
482,13,2,8,1,1
482,13,2,5,1,2
482,13,2,9,1,1
482,13,2,7,2,1
483,1,1,6,1,3
483,1,1,1,1,2
483,1,1,7,1,1
483,1,1,3,1,3
483,1,1,8,1,2
483,1,1,2,1,2
483,1,1,9,1,2
483,1,1,5,1,3
483,1,1,4,1,3
483,2,1,7,1,1
483,2,1,5,1,3
483,2,1,3,1,2
483,2,1,8,1,2
483,2,1,9,1,3
483,2,1,1,1,2
483,2,1,4,1,1
483,2,1,6,1,2
483,2,1,2,1,1
483,3,1,2,1,2
483,3,1,8,1,2
483,3,1,6,1,2
483,3,1,5,1,1
483,3,1,7,1,1
483,3,1,4,1,3
483,3,1,1,1,2
483,3,1,3,1,2
483,3,1,9,1,3
483,4,1,5,1,3
483,4,1,9,1,2
483,4,1,3,1,2
483,4,1,2,1,2
483,4,1,8,1,1
483,4,1,7,1,1
483,4,1,6,1,1
483,4,1,4,1,1
483,4,1,1,1,2
483,5,1,7,1,1
483,5,1,3,1,2
483,5,1,4,1,2
483,5,1,9,1,2
483,5,1,5,1,2
483,5,1,2,1,2
483,5,1,6,1,1
483,5,1,8,1,2
483,5,1,1,1,2
483,6,1,6,1,3
483,6,1,2,1,3
483,6,1,8,1,3
483,6,1,5,1,2
483,6,1,4,1,3
483,6,1,1,1,3
483,6,1,9,1,4
483,6,1,7,1,2
483,6,1,3,1,2
483,7,1,6,1,1
483,7,1,4,1,1
483,7,1,9,1,2
483,7,1,3,1,4
483,7,1,1,1,2
483,7,1,8,1,2
483,7,1,7,1,1
483,7,1,5,1,3
483,7,1,2,1,1
483,8,1,6,1,2
483,8,1,3,1,2
483,8,1,8,1,2
483,8,1,9,1,2
483,8,1,1,1,2
483,8,1,4,1,2
483,8,1,2,1,2
483,8,1,5,1,2
483,8,1,7,1,2
483,9,1,1,2,3
483,9,1,5,1,2
483,9,1,4,1,3
483,9,1,3,1,2
483,9,1,2,1,3
483,9,1,6,1,2
483,9,1,8,1,2
483,9,1,7,1,3
483,9,1,9,1,3
483,10,1,8,1,2
483,10,1,4,1,2
483,10,1,9,1,3
483,10,1,3,1,2
483,10,1,5,1,2
483,10,1,2,2,2
483,10,1,7,1,2
483,10,1,6,1,2
483,10,1,1,1,2
483,11,1,5,1,2
483,11,1,6,1,3
483,11,1,1,1,2
483,11,1,7,1,2
483,11,1,4,1,3
483,11,1,2,1,3
483,11,1,3,1,2
483,11,1,9,1,2
483,11,1,8,1,3
483,12,1,2,1,2
483,12,1,7,1,2
483,12,1,3,1,3
483,12,1,9,2,2
483,12,1,8,2,2
483,12,1,6,2,4
483,12,1,4,2,2
483,12,1,5,1,1
483,12,1,1,1,3
484,1,2,7,1,1
484,1,2,2,1,1
484,1,2,3,1,1
484,1,2,5,1,1
484,1,2,9,1,1
484,1,2,8,1,1
484,1,2,6,1,1
484,1,2,1,1,1
484,1,2,4,1,1
484,2,2,2,1,2
484,2,2,3,1,2
484,2,2,6,1,1
484,2,2,4,1,2
484,2,2,8,1,1
484,2,2,7,1,1
484,2,2,5,1,1
484,2,2,9,1,1
484,2,2,1,1,2
484,3,2,7,1,3
484,3,2,1,1,3
484,3,2,5,1,2
484,3,2,3,1,3
484,3,2,6,1,2
484,3,2,4,1,2
484,3,2,2,1,3
484,3,2,9,1,2
484,3,2,8,1,2
484,4,2,3,1,3
484,4,2,7,1,2
484,4,2,6,1,3
484,4,2,2,1,3
484,4,2,8,1,3
484,4,2,9,1,3
484,4,2,4,1,3
484,4,2,1,2,3
484,4,2,5,1,3
484,5,2,2,1,2
484,5,2,5,1,1
484,5,2,8,1,1
484,5,2,7,1,1
484,5,2,9,1,1
484,5,2,3,2,3
484,5,2,1,1,2
484,5,2,4,1,1
484,5,2,6,1,1
484,6,2,3,1,2
484,6,2,5,1,1
484,6,2,1,1,1
484,6,2,2,1,1
484,6,2,7,1,1
484,6,2,4,1,1
484,6,2,8,1,1
484,6,2,9,1,1
484,6,2,6,1,1
484,7,2,6,1,1
484,7,2,9,2,3
484,7,2,5,1,1
484,7,2,3,1,1
484,7,2,1,2,4
484,7,2,4,1,1
484,7,2,7,1,1
484,7,2,8,1,1
484,7,2,2,1,1
484,8,2,2,2,3
484,8,2,3,1,1
484,8,2,8,1,1
484,8,2,4,1,1
484,8,2,9,1,1
484,8,2,5,1,1
484,8,2,7,1,1
484,8,2,6,1,1
484,8,2,1,1,1
484,9,2,8,1,2
484,9,2,7,1,2
484,9,2,9,2,3
484,9,2,4,1,3
484,9,2,5,1,3
484,9,2,2,1,3
484,9,2,1,1,3
484,9,2,6,1,2
484,9,2,3,1,3
484,10,2,5,1,1
484,10,2,7,1,1
484,10,2,9,1,3
484,10,2,4,1,1
484,10,2,1,2,4
484,10,2,2,2,3
484,10,2,6,1,1
484,10,2,8,1,1
484,10,2,3,1,1
484,11,2,4,1,2
484,11,2,9,1,2
484,11,2,1,1,3
484,11,2,5,1,3
484,11,2,6,1,3
484,11,2,8,1,3
484,11,2,7,1,2
484,11,2,3,1,2
484,11,2,2,1,3
484,12,2,7,1,1
484,12,2,5,1,1
484,12,2,6,1,1
484,12,2,8,1,1
484,12,2,9,2,1
484,12,2,2,2,4
484,12,2,1,2,3
484,12,2,3,1,1
484,12,2,4,1,1
485,1,1,2,1,2
485,1,1,5,1,3
485,1,1,9,1,2
485,1,1,3,1,2
485,1,1,1,1,2
485,1,1,4,1,2
485,1,1,8,1,2
485,1,1,6,1,1
485,1,1,7,1,2
485,2,1,4,1,1
485,2,1,1,1,2
485,2,1,2,1,2
485,2,1,6,1,1
485,2,1,8,1,3
485,2,1,5,1,2
485,2,1,9,1,2
485,2,1,3,1,2
485,2,1,7,1,2
485,3,1,1,1,3
485,3,1,3,1,3
485,3,1,8,1,2
485,3,1,2,1,2
485,3,1,4,1,2
485,3,1,9,1,3
485,3,1,6,1,3
485,3,1,7,1,1
485,3,1,5,1,3
485,4,1,1,1,4
485,4,1,9,2,2
485,4,1,7,1,1
485,4,1,3,1,2
485,4,1,6,1,1
485,4,1,2,2,3
485,4,1,5,1,2
485,4,1,4,1,1
485,4,1,8,1,1
485,5,1,6,1,1
485,5,1,2,1,1
485,5,1,1,1,2
485,5,1,3,1,3
485,5,1,7,1,1
485,5,1,8,1,1
485,5,1,4,1,3
485,5,1,5,2,3
485,5,1,9,1,2
485,6,1,4,1,3
485,6,1,2,1,3
485,6,1,1,1,3
485,6,1,7,1,2
485,6,1,6,1,2
485,6,1,9,1,2
485,6,1,8,1,2
485,6,1,3,1,3
485,6,1,5,1,2
485,7,1,2,2,3
485,7,1,8,1,3
485,7,1,4,1,2
485,7,1,5,1,2
485,7,1,9,2,3
485,7,1,3,1,4
485,7,1,1,2,3
485,7,1,7,1,3
485,7,1,6,2,3
485,8,1,8,1,2
485,8,1,2,1,3
485,8,1,6,1,2
485,8,1,5,1,3
485,8,1,1,2,3
485,8,1,7,1,2
485,8,1,3,1,2
485,8,1,4,2,2
485,8,1,9,2,2
485,9,1,9,1,2
485,9,1,2,1,2
485,9,1,4,1,3
485,9,1,5,1,2
485,9,1,6,1,3
485,9,1,3,1,2
485,9,1,7,1,2
485,9,1,1,1,2
485,9,1,8,1,2
485,10,1,1,1,2
485,10,1,9,1,3
485,10,1,3,1,2
485,10,1,4,1,3
485,10,1,5,1,2
485,10,1,8,1,2
485,10,1,2,1,2
485,10,1,6,1,2
485,10,1,7,1,3
485,11,1,4,1,2
485,11,1,8,1,2
485,11,1,6,1,2
485,11,1,9,1,3
485,11,1,7,1,2
485,11,1,5,1,2
485,11,1,2,1,2
485,11,1,3,1,2
485,11,1,1,1,2
485,12,1,4,1,2
485,12,1,8,1,2
485,12,1,5,1,3
485,12,1,2,1,3
485,12,1,7,1,2
485,12,1,9,1,2
485,12,1,6,1,2
485,12,1,3,2,3
485,12,1,1,1,3
486,3,2,3,1,3
486,3,2,8,1,2
486,3,2,7,1,2
486,3,2,2,1,2
486,3,2,5,1,3
486,3,2,4,1,2
486,3,2,6,1,3
486,3,2,1,1,3
486,3,2,9,1,3
486,4,2,7,1,2
486,4,2,1,1,2
486,4,2,3,1,3
486,4,2,9,1,3
486,4,2,6,1,3
486,4,2,8,1,3
486,4,2,2,1,3
486,4,2,4,1,2
486,4,2,5,1,3
486,5,2,2,1,1
486,5,2,8,1,1
486,5,2,6,1,1
486,5,2,3,1,1
486,5,2,5,1,1
486,5,2,7,1,1
486,5,2,1,2,4
486,5,2,4,1,1
486,5,2,9,1,1
486,6,2,8,1,3
486,6,2,7,1,3
486,6,2,9,1,3
486,6,2,2,1,3
486,6,2,5,1,3
486,6,2,1,1,3
486,6,2,3,1,3
486,6,2,6,1,3
486,6,2,4,1,3
486,7,2,1,1,1
486,7,2,9,1,1
486,7,2,4,1,1
486,7,2,5,1,1
486,7,2,2,1,1
486,7,2,7,1,1
486,7,2,6,1,2
486,7,2,3,1,3
486,7,2,8,1,1
486,8,2,3,1,1
486,8,2,2,1,1
486,8,2,7,1,1
486,8,2,9,2,4
486,8,2,6,1,1
486,8,2,4,1,1
486,8,2,1,2,1
486,8,2,5,1,1
486,8,2,8,1,1
486,9,2,3,1,4
486,9,2,9,1,3
486,9,2,4,1,1
486,9,2,6,1,1
486,9,2,1,1,1
486,9,2,5,1,1
486,9,2,8,1,1
486,9,2,7,1,1
486,9,2,2,1,1
486,10,2,1,1,3
486,10,2,8,1,3
486,10,2,2,1,3
486,10,2,7,1,3
486,10,2,5,1,3
486,10,2,9,1,3
486,10,2,4,1,3
486,10,2,6,1,3
486,10,2,3,1,3
486,11,2,9,1,1
486,11,2,8,1,1
486,11,2,3,1,2
486,11,2,6,1,2
486,11,2,4,1,1
486,11,2,1,1,2
486,11,2,7,1,1
486,11,2,5,1,1
486,11,2,2,1,2
486,12,2,8,1,1
486,12,2,1,1,1
486,12,2,4,1,1
486,12,2,2,1,1
486,12,2,5,1,1
486,12,2,3,1,1
486,12,2,7,1,1
486,12,2,9,1,1
486,12,2,6,1,1
486,13,2,5,1,1
486,13,2,1,2,1
486,13,2,9,1,1
486,13,2,4,1,1
486,13,2,8,1,1
486,13,2,6,1,1
486,13,2,3,1,1
486,13,2,7,1,1
486,13,2,2,1,1
486,14,2,8,1,1
486,14,2,9,1,4
486,14,2,6,1,1
486,14,2,3,1,1
486,14,2,5,1,1
486,14,2,2,1,1
486,14,2,4,1,1
486,14,2,1,1,1
486,14,2,7,1,1
487,1,1,3,1,2
487,1,1,1,1,2
487,1,1,2,1,2
487,1,1,8,1,2
487,1,1,5,1,2
487,1,1,6,1,2
487,1,1,4,1,2
487,1,1,7,1,2
487,1,1,9,1,2
487,2,1,7,1,3
487,2,1,1,1,3
487,2,1,2,1,2
487,2,1,5,1,3
487,2,1,3,1,3
487,2,1,6,1,2
487,2,1,8,1,2
487,2,1,4,1,2
487,2,1,9,1,3
487,3,1,7,1,1
487,3,1,1,2,3
487,3,1,8,1,2
487,3,1,9,1,3
487,3,1,5,2,3
487,3,1,6,1,2
487,3,1,4,2,1
487,3,1,3,1,3
487,3,1,2,1,2
487,4,1,4,1,2
487,4,1,8,1,3
487,4,1,5,1,3
487,4,1,1,1,1
487,4,1,6,1,2
487,4,1,3,1,2
487,4,1,2,1,3
487,4,1,9,1,3
487,4,1,7,1,3
487,5,1,9,1,1
487,5,1,1,1,2
487,5,1,4,1,1
487,5,1,7,1,1
487,5,1,3,1,2
487,5,1,5,1,3
487,5,1,2,1,2
487,5,1,6,1,2
487,5,1,8,1,1
487,7,1,1,1,2
487,7,1,2,1,2
487,7,1,9,1,2
487,7,1,8,1,2
487,7,1,5,1,2
487,7,1,4,1,2
487,7,1,3,1,2
487,7,1,7,1,2
487,7,1,6,1,2
487,8,1,4,1,1
487,8,1,2,2,1
487,8,1,1,2,2
487,8,1,7,1,1
487,8,1,9,1,2
487,8,1,8,1,1
487,8,1,5,1,1
487,8,1,6,1,1
487,8,1,3,1,2
487,9,1,4,1,1
487,9,1,2,2,1
487,9,1,8,1,1
487,9,1,5,1,1
487,9,1,9,1,3
487,9,1,6,1,1
487,9,1,7,1,1
487,9,1,3,1,2
487,9,1,1,1,1
487,10,1,7,1,4
487,10,1,1,1,3
487,10,1,5,1,3
487,10,1,3,1,3
487,10,1,4,1,4
487,10,1,9,1,3
487,10,1,8,1,3
487,10,1,2,1,4
487,10,1,6,1,2
487,11,1,6,1,2
487,11,1,8,1,3
487,11,1,5,1,2
487,11,1,9,1,3
487,11,1,4,1,3
487,11,1,3,1,3
487,11,1,1,1,2
487,11,1,2,1,3
487,11,1,7,1,2
487,12,1,8,1,2
487,12,1,3,2,3
487,12,1,1,1,2
487,12,1,6,1,2
487,12,1,2,1,3
487,12,1,5,1,3
487,12,1,7,1,2
487,12,1,4,1,2
487,12,1,9,1,2
487,13,1,7,1,2
487,13,1,8,1,3
487,13,1,3,1,3
487,13,1,4,1,3
487,13,1,5,1,3
487,13,1,6,1,3
487,13,1,1,2,2
487,13,1,9,1,3
487,13,1,2,1,3
488,1,2,5,1,1
488,1,2,2,1,1
488,1,2,3,1,1
488,1,2,8,1,1
488,1,2,6,1,1
488,1,2,9,2,3
488,1,2,7,1,1
488,1,2,4,1,1
488,1,2,1,1,1
488,2,2,6,1,1
488,2,2,5,1,1
488,2,2,1,2,4
488,2,2,2,1,1
488,2,2,4,1,1
488,2,2,8,1,1
488,2,2,3,1,1
488,2,2,9,2,4
488,2,2,7,1,1
488,3,2,5,1,1
488,3,2,3,1,1
488,3,2,8,1,1
488,3,2,7,1,1
488,3,2,9,1,1
488,3,2,4,1,1
488,3,2,2,1,1
488,3,2,1,1,1
488,3,2,6,1,1
488,4,2,1,1,1
488,4,2,9,1,1
488,4,2,7,1,1
488,4,2,2,1,1
488,4,2,3,1,3
488,4,2,4,1,1
488,4,2,5,1,1
488,4,2,8,1,1
488,4,2,6,1,1
488,5,2,9,1,3
488,5,2,3,1,3
488,5,2,8,1,3
488,5,2,6,1,3
488,5,2,7,1,3
488,5,2,2,1,3
488,5,2,1,1,3
488,5,2,4,1,3
488,5,2,5,1,2
488,6,2,9,1,1
488,6,2,3,1,3
488,6,2,8,1,1
488,6,2,6,1,1
488,6,2,5,1,1
488,6,2,2,1,2
488,6,2,1,1,2
488,6,2,4,1,1
488,6,2,7,1,1
488,7,2,2,1,3
488,7,2,1,1,3
488,7,2,6,1,2
488,7,2,3,1,4
488,7,2,7,1,3
488,7,2,8,1,3
488,7,2,5,1,2
488,7,2,9,1,1
488,7,2,4,1,2
488,8,2,6,1,1
488,8,2,1,1,3
488,8,2,8,1,2
488,8,2,3,1,2
488,8,2,5,1,1
488,8,2,4,1,1
488,8,2,7,1,1
488,8,2,2,1,1
488,8,2,9,1,1
488,9,2,8,1,2
488,9,2,6,1,3
488,9,2,4,1,3
488,9,2,7,1,3
488,9,2,1,1,2
488,9,2,9,1,3
488,9,2,3,1,3
488,9,2,5,1,3
488,9,2,2,1,3
488,10,2,8,1,1
488,10,2,4,1,1
488,10,2,5,1,1
488,10,2,1,1,2
488,10,2,6,1,1
488,10,2,2,2,1
488,10,2,9,1,3
488,10,2,7,1,1
488,10,2,3,1,3
488,11,2,8,1,2
488,11,2,7,1,2
488,11,2,1,2,3
488,11,2,9,1,2
488,11,2,3,1,3
488,11,2,5,1,3
488,11,2,6,1,3
488,11,2,2,1,3
488,11,2,4,1,3
488,12,2,1,1,2
488,12,2,3,1,2
488,12,2,4,1,3
488,12,2,6,1,1
488,12,2,9,1,1
488,12,2,7,1,1
488,12,2,2,1,2
488,12,2,8,1,1
488,12,2,5,1,1
489,1,1,9,1,1
489,1,1,1,1,2
489,1,1,3,1,2
489,1,1,8,1,1
489,1,1,2,1,2
489,1,1,5,1,1
489,1,1,4,1,1
489,1,1,6,1,1
489,1,1,7,1,1
489,2,1,3,1,2
489,2,1,2,1,1
489,2,1,9,1,1
489,2,1,1,1,1
489,2,1,4,1,1
489,2,1,8,1,1
489,2,1,7,1,1
489,2,1,5,1,1
489,2,1,6,1,1
489,3,1,6,1,1
489,3,1,5,2,1
489,3,1,7,1,1
489,3,1,8,1,1
489,3,1,4,1,1
489,3,1,9,1,1
489,3,1,1,1,1
489,3,1,2,1,1
489,3,1,3,1,1
489,4,1,9,1,2
489,4,1,3,1,3
489,4,1,5,1,2
489,4,1,7,1,2
489,4,1,1,1,3
489,4,1,6,1,4
489,4,1,8,1,2
489,4,1,4,1,2
489,4,1,2,1,2
489,5,1,9,1,1
489,5,1,5,1,1
489,5,1,4,2,1
489,5,1,3,1,1
489,5,1,8,1,1
489,5,1,1,1,1
489,5,1,2,1,1
489,5,1,6,1,1
489,5,1,7,2,1
489,6,1,6,1,1
489,6,1,2,1,2
489,6,1,9,1,1
489,6,1,8,1,1
489,6,1,4,1,1
489,6,1,3,1,3
489,6,1,1,1,1
489,6,1,7,1,1
489,6,1,5,1,1
489,7,1,9,1,1
489,7,1,8,1,1
489,7,1,7,1,1
489,7,1,3,1,1
489,7,1,1,1,1
489,7,1,2,1,1
489,7,1,5,1,1
489,7,1,4,1,1
489,7,1,6,1,1
489,8,1,3,1,3
489,8,1,4,1,2
489,8,1,5,1,3
489,8,1,8,1,2
489,8,1,7,1,2
489,8,1,2,1,3
489,8,1,1,1,3
489,8,1,6,1,2
489,8,1,9,1,3
489,9,1,9,1,3
489,9,1,8,1,2
489,9,1,4,1,3
489,9,1,3,1,3
489,9,1,1,1,3
489,9,1,7,1,2
489,9,1,2,1,3
489,9,1,6,1,2
489,9,1,5,1,4
489,11,1,4,1,3
489,11,1,6,1,2
489,11,1,5,1,3
489,11,1,3,1,3
489,11,1,7,1,2
489,11,1,2,1,3
489,11,1,8,1,2
489,11,1,9,1,2
489,11,1,1,1,3
489,13,1,7,1,1
489,13,1,4,1,1
489,13,1,1,1,1
489,13,1,6,1,1
489,13,1,5,1,1
489,13,1,3,1,1
489,13,1,2,1,1
489,13,1,9,1,1
489,13,1,8,1,1
489,14,1,2,1,1
489,14,1,1,1,1
489,14,1,8,1,1
