"vague","grappe","menage","poids","poids_nonlisse"
2,540,12,24.660646647242,21.0367150099727
2,536,1,29.7018104185363,36.873596530735
2,540,14,40.3312703368007,56.2668762917341
1,527,2,24.6980936330566,19.9379179715159
1,531,12,22.803831166824,19.2716550484912
1,537,5,25.4162515618984,17.1763853808109
1,529,3,27.9584918196391,22.0008936966937
1,531,13,37.884569627259,53.1897679338357
2,536,4,21.7663215567424,19.8024870257651
2,532,10,30.2216482403131,36.9951088858141
2,536,14,29.7018104185363,36.873596530735
2,536,10,21.7663215567424,19.8024870257651
2,532,13,30.2216482403131,36.9951088858141
1,527,1,24.6980936330566,19.9379179715159
2,544,1,30.6278011933656,21.5511829928019
1,529,15,47.8006566284924,64.3103046518739
1,533,11,25.2405539865673,21.3212201505006
1,541,8,17.7328296584353,11.3130268865739
1,543,10,66.745342857037,57.7563762620541
2,528,3,28.5433661882005,21.4295262326124
2,544,5,30.6278011933656,21.5511829928019
1,537,4,25.4162515618984,17.1763853808109
1,533,8,25.2405539865673,21.3212201505006
1,541,9,17.7328296584353,11.3130268865739
1,529,12,27.9584918196391,22.0008936966937
1,535,13,68.2133623979492,121.800065171337
2,528,9,28.5433661882005,21.4295262326124
1,543,14,99.13841878722,127.421283712161
2,528,5,28.5433661882005,21.4295262326124
1,529,10,27.9584918196391,22.0008936966937
1,543,1,66.745342857037,57.7563762620541
1,541,13,42.9998267025239,66.5205980930543
1,543,4,66.745342857037,57.7563762620541
2,532,1,30.2216482403131,36.9951088858141
2,542,8,32.008355709341,26.654181367067
2,534,13,45.2615408762838,73.2038096442555
2,530,8,22.48033193944,15.9446232001814
1,531,1,22.803831166824,19.2716550484912
1,539,3,22.9584631117513,19.9358629397729
1,539,8,31.6588670570579,37.9088101439373
2,542,4,32.008355709341,26.654181367067
2,528,6,28.5433661882005,21.4295262326124
2,530,3,22.48033193944,15.9446232001814
2,538,16,46.7405994276282,57.5505307934568
2,538,15,46.7405994276282,57.5505307934568
1,543,11,66.745342857037,57.7563762620541
2,534,7,21.838598859764,17.042156742578
2,536,6,21.7663215567424,19.8024870257651
1,533,5,25.2405539865673,21.3212201505006
1,527,12,24.6980936330566,19.9379179715159
2,542,6,32.008355709341,26.654181367067
1,537,13,65.9711509592546,115.722257438514
2,540,4,24.660646647242,21.0367150099727
2,530,4,22.48033193944,15.9446232001814
2,542,7,32.008355709341,26.654181367067
1,533,9,25.2405539865673,21.3212201505006
2,538,11,34.888119500423,32.0638671563545
2,542,1,32.008355709341,26.654181367067
1,529,14,47.8006566284924,64.3103046518739
1,539,12,22.9584631117513,19.9358629397729
2,555,13,78.4832001100271,174.675909463518
2,555,12,24.877870750144,17.5511679365257
2,555,11,24.877870750144,17.5511679365257
1,545,15,34.1299183032437,35.4231415742593
2,542,2,32.008355709341,26.654181367067
1,531,9,22.803831166824,19.2716550484912
1,535,9,23.3468000373861,14.2680076343566
2,555,6,24.877870750144,17.5511679365257
2,555,8,24.877870750144,17.5511679365257
1,533,6,38.114933368475,48.6188429189445
2,542,12,32.008355709341,26.654181367067
1,529,8,27.9584918196391,22.0008936966937
2,544,6,30.6278011933656,21.5511829928019
2,540,15,40.3312703368007,56.2668762917341
2,528,10,28.5433661882005,21.4295262326124
1,545,9,34.5487059737025,36.2977870452287
2,544,8,30.6278011933656,21.5511829928019
1,543,15,99.13841878722,127.421283712161
1,543,13,99.13841878722,127.421283712161
1,527,4,24.6980936330566,19.9379179715159
1,543,8,66.745342857037,57.7563762620541
2,542,10,54.4758491754228,77.2052149942631
2,542,9,32.008355709341,26.654181367067
1,529,13,47.8006566284924,64.3103046518739
2,534,12,21.838598859764,17.042156742578
2,540,9,24.660646647242,21.0367150099727
1,539,10,31.6588670570579,37.9088101439373
2,538,13,46.7405994276282,57.5505307934568
2,538,1,34.888119500423,32.0638671563545
2,536,2,21.7663215567424,19.8024870257651
1,537,14,65.9711509592546,115.722257438514
2,536,11,21.7663215567424,19.8024870257651
1,535,8,23.3468000373861,14.2680076343566
1,535,3,23.3468000373861,14.2680076343566
1,537,12,25.4162515618984,17.1763853808109
1,539,11,22.9584631117513,19.9358629397729
1,533,10,25.2405539865673,21.3212201505006
2,538,2,34.888119500423,32.0638671563545
1,533,15,38.114933368475,48.6188429189445
2,532,8,22.8454187012404,21.1400622204652
2,532,4,30.2216482403131,36.9951088858141
1,531,14,37.884569627259,53.1897679338357
1,531,7,22.803831166824,19.2716550484912
1,531,6,22.803831166824,19.2716550484912
2,540,13,40.3312703368007,56.2668762917341
1,529,2,27.9584918196391,22.0008936966937
1,535,7,23.3468000373861,14.2680076343566
2,528,12,28.5433661882005,21.4295262326124
2,528,2,28.5433661882005,21.4295262326124
1,527,13,49.8976842580418,81.3792570265957
1,537,2,25.4162515618984,17.1763853808109
2,532,11,22.8454187012404,21.1400622204652
1,529,11,27.9584918196391,22.0008936966937
2,538,14,46.7405994276282,57.5505307934568
2,540,10,24.660646647242,21.0367150099727
1,533,1,25.2405539865673,21.3212201505006
2,530,9,22.48033193944,15.9446232001814
1,539,13,31.6588670570579,37.9088101439373
1,543,3,66.745342857037,57.7563762620541
1,531,2,22.803831166824,19.2716550484912
1,545,11,34.5487059737025,36.2977870452287
2,530,6,22.48033193944,15.9446232001814
1,527,5,24.6980936330566,19.9379179715159
2,542,13,54.4758491754228,77.2052149942631
1,541,12,17.7328296584353,11.3130268865739
1,539,1,22.9584631117513,19.9358629397729
2,530,5,22.48033193944,15.9446232001814
1,539,15,31.6588670570579,37.9088101439373
1,531,11,22.803831166824,19.2716550484912
1,527,3,24.6980936330566,19.9379179715159
1,535,12,23.3468000373861,14.2680076343566
2,555,1,24.877870750144,17.5511679365257
2,555,10,24.877870750144,17.5511679365257
1,529,4,27.9584918196391,22.0008936966937
2,540,5,24.660646647242,21.0367150099727
2,536,3,21.7663215567424,19.8024870257651
1,541,5,17.7328296584353,11.3130268865739
1,561,7,57.8151087741282,59.4493448122397
2,560,5,76.8694426553575,53.0735777586222
1,552,14,157.577514421723,257.012886349961
1,548,9,150.911668988978,99.9876304365255
2,556,3,78.0487571653007,80.2549294685936
2,558,2,81.5052021254783,83.8090763450599
2,556,9,78.0487571653007,80.2549294685936
1,561,4,57.8151087741282,59.4493448122397
1,546,6,97.9730051124675,100.74236798511
2,553,11,107.395089859454,110.430782948785
1,552,1,74.8114622115883,57.9298886693563
2,549,1,50.6466030979098,38.9344521285628
1,546,2,97.9730051124675,100.74236798511
2,564,11,81.9410588213365,84.2572532239105
2,564,9,81.9410588213365,84.2572532239105
1,554,7,65.2541198094985,46.3047495128794
2,558,5,81.5052021254783,83.8090763450599
1,550,10,85.1144873484836,87.5203837575642
2,560,3,76.8694426553575,53.0735777586222
1,554,8,65.2541198094985,46.3047495128794
1,550,8,85.1144873484836,87.5203837575642
2,551,2,100.682896743238,103.528859014486
2,553,1,107.395089859454,110.430782948785
1,557,10,50.0287685680685,51.4429113115457
2,556,10,78.0487571653007,80.2549294685936
1,559,4,89.1985796174865,91.7199193926784
1,559,7,89.1985796174865,91.7199193926784
1,546,7,97.9730051124675,100.74236798511
2,564,2,81.9410588213365,84.2572532239105
2,562,5,58.5653283973432,44.9684763676627
2,558,11,81.5052021254783,83.8090763450599
2,553,6,107.395089859454,110.430782948785
1,550,6,85.1144873484836,87.5203837575642
1,557,12,50.0287685680685,51.4429113115457
1,552,13,157.577514421723,257.012886349961
1,552,5,74.8114622115883,57.9298886693563
2,551,11,100.682896743238,103.528859014486
1,559,11,89.1985796174865,91.7199193926784
2,562,1,58.5653283973432,44.9684763676627
1,557,2,50.0287685680685,51.4429113115457
2,556,8,78.0487571653007,80.2549294685936
2,560,10,76.8694426553575,53.0735777586222
2,560,9,76.8694426553575,53.0735777586222
1,552,2,74.8114622115883,57.9298886693563
1,557,1,50.0287685680685,51.4429113115457
2,553,9,107.395089859454,110.430782948785
1,548,11,150.911668988978,99.9876304365255
2,549,5,50.6466030979098,38.9344521285628
1,557,4,50.0287685680685,51.4429113115457
2,553,3,107.395089859454,110.430782948785
2,549,7,50.6466030979098,38.9344521285628
2,549,10,107.878893802307,176.647051324035
2,560,4,76.8694426553575,53.0735777586222
2,549,11,50.6466030979098,38.9344521285628
2,558,10,81.5052021254783,83.8090763450599
2,564,1,81.9410588213365,84.2572532239105
1,554,10,65.2541198094985,46.3047495128794
1,552,8,74.8114622115883,57.9298886693563
2,547,4,78.0930703612826,59.5807108858294
2,562,8,58.5653283973432,44.9684763676627
1,559,1,89.1985796174865,91.7199193926784
2,556,2,78.0487571653007,80.2549294685936
1,546,8,97.9730051124675,100.74236798511
2,564,5,81.9410588213365,84.2572532239105
2,564,4,81.9410588213365,84.2572532239105
2,558,6,81.5052021254783,83.8090763450599
2,558,1,81.5052021254783,83.8090763450599
2,551,7,100.682896743238,103.528859014486
1,554,9,65.2541198094985,46.3047495128794
1,563,8,88.8049089222335,59.7773538822603
1,548,7,150.911668988978,99.9876304365255
1,563,3,88.8049089222335,59.7773538822603
2,556,12,78.0487571653007,80.2549294685936
1,548,5,150.911668988978,99.9876304365255
1,563,4,88.8049089222335,59.7773538822603
2,547,6,168.269404845621,276.62472911278
1,546,5,97.9730051124675,100.74236798511
2,562,3,58.5653283973432,44.9684763676627
1,559,5,89.1985796174865,91.7199193926784
2,556,1,78.0487571653007,80.2549294685936
1,548,13,343.876923309234,519.16654265119
2,556,6,78.0487571653007,80.2549294685936
2,553,10,107.395089859454,110.430782948785
2,558,4,81.5052021254783,83.8090763450599
2,547,1,78.0930703612826,59.5807108858294
1,548,8,150.911668988978,99.9876304365255
1,561,6,57.8151087741282,59.4493448122397
2,547,9,78.0930703612826,59.5807108858294
1,548,12,150.911668988978,99.9876304365255
2,551,3,100.682896743238,103.528859014486
1,550,7,85.1144873484836,87.5203837575642
2,556,5,78.0487571653007,80.2549294685936
1,546,11,97.9730051124675,100.74236798511
1,563,2,88.8049089222335,59.7773538822603
2,551,9,100.682896743238,103.528859014486
2,560,2,76.8694426553575,53.0735777586222
1,557,6,50.0287685680685,51.4429113115457
1,546,10,97.9730051124675,100.74236798511
2,560,6,76.8694426553575,53.0735777586222
2,551,4,100.682896743238,103.528859014486
2,551,8,100.682896743238,103.528859014486
2,564,10,81.9410588213365,84.2572532239105
2,564,7,81.9410588213365,84.2572532239105
2,564,3,81.9410588213365,84.2572532239105
1,563,5,88.8049089222335,59.7773538822603
2,553,7,107.395089859454,110.430782948785
2,564,12,81.9410588213365,84.2572532239105
2,562,4,124.973133614475,204.767169174178
2,562,2,58.5653283973432,44.9684763676627
1,561,12,57.8151087741282,59.4493448122397
1,554,3,65.2541198094985,46.3047495128794
1,559,10,89.1985796174865,91.7199193926784
2,549,12,50.6466030979098,38.9344521285628
1,561,2,57.8151087741282,59.4493448122397
1,561,1,57.8151087741282,59.4493448122397
2,560,12,76.8694426553575,53.0735777586222
1,552,6,74.8114622115883,57.9298886693563
1,548,2,150.911668988978,99.9876304365255
2,558,8,81.5052021254783,83.8090763450599
1,563,12,88.8049089222335,59.7773538822603
1,554,1,65.2541198094985,46.3047495128794
2,549,3,50.6466030979098,38.9344521285628
1,561,11,57.8151087741282,59.4493448122397
2,558,7,81.5052021254783,83.8090763450599
1,561,3,57.8151087741282,59.4493448122397
1,550,4,85.1144873484836,87.5203837575642
2,547,8,78.0930703612826,59.5807108858294
1,559,2,89.1985796174865,91.7199193926784
2,556,11,78.0487571653007,80.2549294685936
2,560,8,76.8694426553575,53.0735777586222
1,561,5,57.8151087741282,59.4493448122397
1,552,10,74.8114622115883,57.9298886693563
1,559,9,89.1985796174865,91.7199193926784
2,560,7,76.8694426553575,53.0735777586222
1,552,9,74.8114622115883,57.9298886693563
1,559,8,89.1985796174865,91.7199193926784
2,562,7,124.973133614475,204.767169174178
1,552,11,74.8114622115883,57.9298886693563
2,551,5,100.682896743238,103.528859014486
1,548,4,150.911668988978,99.9876304365255
1,561,10,57.8151087741282,59.4493448122397
2,556,4,78.0487571653007,80.2549294685936
1,554,4,65.2541198094985,46.3047495128794
1,554,12,65.2541198094985,46.3047495128794
2,562,11,58.5653283973432,44.9684763676627
2,549,2,50.6466030979098,38.9344521285628
2,551,6,100.682896743238,103.528859014486
2,558,9,81.5052021254783,83.8090763450599
1,557,5,50.0287685680685,51.4429113115457
2,547,2,78.0930703612826,59.5807108858294
1,557,3,50.0287685680685,51.4429113115457
1,557,8,50.0287685680685,51.4429113115457
2,562,12,58.5653283973432,44.9684763676627
2,556,7,78.0487571653007,80.2549294685936
2,553,4,107.395089859454,110.430782948785
2,564,8,81.9410588213365,84.2572532239105
1,552,7,74.8114622115883,57.9298886693563
2,562,9,58.5653283973432,44.9684763676627
1,554,6,199.820956211103,434.201913465033
1,554,2,65.2541198094985,46.3047495128794
2,553,8,107.395089859454,110.430782948785
1,559,12,89.1985796174865,91.7199193926784
1,561,9,57.8151087741282,59.4493448122397
1,554,5,65.2541198094985,46.3047495128794
1,557,7,50.0287685680685,51.4429113115457
1,559,3,89.1985796174865,91.7199193926784
2,547,7,78.0930703612826,59.5807108858294
1,546,12,97.9730051124675,100.74236798511
1,550,12,85.1144873484836,87.5203837575642
1,550,5,85.1144873484836,87.5203837575642
1,557,11,50.0287685680685,51.4429113115457
1,552,3,74.8114622115883,57.9298886693563
2,549,4,50.6466030979098,38.9344521285628
1,550,1,85.1144873484836,87.5203837575642
2,549,8,50.6466030979098,38.9344521285628
2,549,6,50.6466030979098,38.9344521285628
1,563,13,292.258145677757,647.434725124789
1,559,6,89.1985796174865,91.7199193926784
1,546,1,97.9730051124675,100.74236798511
2,547,12,78.0930703612826,59.5807108858294
2,547,11,78.0930703612826,59.5807108858294
1,563,6,88.8049089222335,59.7773538822603
2,553,12,107.395089859454,110.430782948785
1,550,11,85.1144873484836,87.5203837575642
1,550,3,85.1144873484836,87.5203837575642
2,553,5,107.395089859454,110.430782948785
1,563,9,88.8049089222335,59.7773538822603
1,557,9,50.0287685680685,51.4429113115457
2,560,11,76.8694426553575,53.0735777586222
2,564,6,81.9410588213365,84.2572532239105
1,561,8,57.8151087741282,59.4493448122397
1,563,1,88.8049089222335,59.7773538822603
1,546,3,97.9730051124675,100.74236798511
2,547,10,168.269404845621,276.62472911278
2,553,2,107.395089859454,110.430782948785
2,562,6,58.5653283973432,44.9684763676627
1,550,2,85.1144873484836,87.5203837575642
2,560,1,244.536666958455,537.104606917257
2,551,10,100.682896743238,103.528859014486
2,558,3,81.5052021254783,83.8090763450599
1,548,6,150.911668988978,99.9876304365255
1,548,3,343.876923309234,519.16654265119
1,550,9,85.1144873484836,87.5203837575642
2,547,5,78.0930703612826,59.5807108858294
2,549,9,107.878893802307,176.647051324035
1,563,10,88.8049089222335,59.7773538822603
1,546,4,97.9730051124675,100.74236798511
2,551,12,100.682896743238,103.528859014486
1,563,11,88.8049089222335,59.7773538822603
2,562,10,58.5653283973432,44.9684763676627
2,558,12,81.5052021254783,83.8090763450599
2,551,1,100.682896743238,103.528859014486
1,546,9,97.9730051124675,100.74236798511
1,554,11,65.2541198094985,46.3047495128794
2,547,3,78.0930703612826,59.5807108858294
1,548,14,343.876923309234,519.16654265119
1,589,3,120.67073711298,132.298873721915
2,577,10,76.560226637771,57.5598031298621
2,577,11,76.560226637771,57.5598031298621
2,579,1,69.2413888574789,68.2888001042473
1,578,3,79.4538749143081,78.3607878331141
1,580,8,89.2629952740993,88.0349591705356
2,590,3,81.2091911892181,80.0919553356001
2,577,12,76.560226637771,57.5598031298621
1,569,14,125.864549704616,201.789804356165
1,580,4,89.2629952740993,88.0349591705356
2,592,13,173.881853397044,283.163992383578
2,590,8,81.2091911892181,80.0919553356001
1,591,13,120.150571717936,161.870731378082
2,570,7,89.7871743727227,65.3337201511534
2,579,7,69.2413888574789,68.2888001042473
1,567,7,69.599042342249,50.5020058461219
2,592,1,72.3392236495103,49.009152527927
2,588,8,95.7417610601226,94.4245933038809
1,591,1,69.3689649246377,53.9569104593605
2,577,7,76.560226637771,57.5598031298621
2,588,1,95.7417610601226,94.4245933038809
2,579,9,69.2413888574789,68.2888001042473
1,569,11,55.4289234154912,39.1349923599834
1,571,3,90.0917112669923,67.3856244534235
1,591,12,69.3689649246377,53.9569104593605
2,588,3,95.7417610601226,94.4245933038809
2,590,4,81.2091911892181,80.0919553356001
2,579,10,69.2413888574789,68.2888001042473
2,579,2,69.2413888574789,68.2888001042473
2,566,3,70.4138844065545,54.334076363065
1,569,12,55.4289234154912,39.1349923599834
1,565,2,57.0438876094169,43.2186679514446
2,568,9,54.5488243154659,35.0071901399613
1,571,7,90.0917112669923,67.3856244534235
1,567,10,69.599042342249,50.5020058461219
2,579,4,69.2413888574789,68.2888001042473
1,578,10,79.4538749143081,78.3607878331141
1,569,13,125.864549704616,201.789804356165
1,580,5,89.2629952740993,88.0349591705356
1,580,11,89.2629952740993,88.0349591705356
1,567,3,69.599042342249,50.5020058461219
1,565,12,57.0438876094169,43.2186679514446
2,566,10,70.4138844065545,54.334076363065
1,580,12,89.2629952740993,88.0349591705356
2,568,2,54.5488243154659,35.0071901399613
