"grappe","menage","vague","s14aq00","s14aq01","s14aq02","s14aq02a","s14aq02b","s14aq03","s14aq04","s14aq05","s14aq06","s14aq07","s14aq08","s14aq09"
495,11,1,1,5,2,,,,,,,,,
495,11,1,1,4,1,2,1,1,1,,,,1,3
495,11,1,1,3,2,,,,,,,,,
495,11,1,1,9,2,,,,,,,,,
495,11,1,1,4,1,2,2,1,4,,,,1,3
495,11,1,1,1,2,,,,,,,,,
495,11,1,1,7,2,,,,,,,,,
495,11,1,1,8,2,,,,,,,,,
495,11,1,1,6,2,,,,,,,,,
495,12,1,8,2,2,,,,,,,,,
495,12,1,8,8,2,,,,,,,,,
495,12,1,8,9,2,,,,,,,,,
495,12,1,8,4,2,,,,,,,,,
495,12,1,8,3,2,,,,,,,,,
495,12,1,8,5,2,,,,,,,,,
495,12,1,8,6,2,,,,,,,,,
495,12,1,8,1,2,,,,,,,,,
495,12,1,8,7,2,,,,,,,,,
495,13,1,2,9,2,,,,,,,,,
495,13,1,2,6,2,,,,,,,,,
495,13,1,2,8,2,,,,,,,,,
495,13,1,2,7,2,,,,,,,,,
495,13,1,2,3,2,,,,,,,,,
495,13,1,2,2,2,,,,,,,,,
495,13,1,2,5,2,,,,,,,,,
495,13,1,2,1,2,,,,,,,,,
495,13,1,2,4,2,,,,,,,,,
496,1,2,2,5,2,,,,,,,,,
496,1,2,2,3,1,1,1,2,,1,30,1,1,6
496,1,2,2,6,2,,,,,,,,,
496,1,2,2,1,2,,,,,,,,,
496,1,2,2,4,2,,,,,,,,,
496,1,2,2,9,2,,,,,,,,,
496,1,2,2,8,2,,,,,,,,,
496,1,2,2,2,1,1,1,1,1,,,,1,6
496,1,2,2,7,2,,,,,,,,,
496,2,2,1,3,2,,,,,,,,,
496,2,2,1,8,2,,,,,,,,,
496,2,2,1,6,2,,,,,,,,,
496,2,2,1,7,2,,,,,,,,,
496,2,2,1,5,2,,,,,,,,,
496,2,2,1,1,2,,,,,,,,,
496,2,2,1,4,2,,,,,,,,,
496,2,2,1,9,2,,,,,,,,,
496,2,2,1,2,1,1,1,1,1,,,,1,3
496,3,2,2,4,1,1,1,1,2,,,,1,3
496,3,2,2,9,2,,,,,,,,,
496,3,2,2,1,2,,,,,,,,,
496,3,2,2,5,2,,,,,,,,,
496,3,2,2,7,2,,,,,,,,,
496,3,2,2,3,2,,,,,,,,,
496,3,2,2,8,2,,,,,,,,,
496,3,2,2,2,2,,,,,,,,,
496,3,2,2,6,1,2,2,1,10,,,,1,4
496,3,2,2,6,1,2,1,1,2,,,,1,4
496,4,2,2,5,2,,,,,,,,,
496,4,2,2,4,2,,,,,,,,,
496,4,2,2,1,2,,,,,,,,,
496,4,2,2,2,1,1,1,2,,1,50,1,1,6
496,4,2,2,7,2,,,,,,,,,
496,4,2,2,3,2,,,,,,,,,
496,4,2,2,8,2,,,,,,,,,
496,4,2,2,9,2,,,,,,,,,
496,4,2,2,6,1,1,1,1,2,,,,1,6
496,5,2,1,5,2,,,,,,,,,
496,5,2,1,3,2,,,,,,,,,
496,5,2,1,1,2,,,,,,,,,
496,5,2,1,2,1,3,1,1,1,,,,1,7
496,5,2,1,7,2,,,,,,,,,
496,5,2,1,4,2,,,,,,,,,
496,5,2,1,6,2,,,,,,,,,
496,5,2,1,9,2,,,,,,,,,
496,5,2,1,8,2,,,,,,,,,
496,5,2,1,2,1,3,2,1,13,,,,1,7
496,5,2,1,2,1,3,3,1,3,,,,1,7
496,6,2,1,7,2,,,,,,,,,
496,6,2,1,2,1,3,3,1,8,,,,1,8
496,6,2,1,3,2,,,,,,,,,
496,6,2,1,2,1,3,2,1,2,,,,1,8
496,6,2,1,9,2,,,,,,,,,
496,6,2,1,2,1,3,1,1,1,,,,1,8
496,6,2,1,4,2,,,,,,,,,
496,6,2,1,1,2,,,,,,,,,
496,6,2,1,5,2,,,,,,,,,
496,6,2,1,8,2,,,,,,,,,
496,6,2,1,6,2,,,,,,,,,
496,7,2,1,3,2,,,,,,,,,
496,7,2,1,4,2,,,,,,,,,
496,7,2,1,5,2,,,,,,,,,
496,7,2,1,9,2,,,,,,,,,
496,7,2,1,6,2,,,,,,,,,
496,7,2,1,7,2,,,,,,,,,
496,7,2,1,8,2,,,,,,,,,
496,7,2,1,2,1,1,1,1,3,,,,1,3
496,7,2,1,1,2,,,,,,,,,
496,8,2,1,3,1,1,1,2,,1,47,1,1,6
496,8,2,1,2,1,1,1,1,1,,,,1,4
496,8,2,1,7,2,,,,,,,,,
496,8,2,1,8,2,,,,,,,,,
496,8,2,1,1,2,,,,,,,,,
496,8,2,1,9,2,,,,,,,,,
496,8,2,1,6,2,,,,,,,,,
496,8,2,1,4,2,,,,,,,,,
496,8,2,1,5,2,,,,,,,,,
496,9,2,2,1,2,,,,,,,,,
496,9,2,2,7,2,,,,,,,,,
496,9,2,2,6,2,,,,,,,,,
496,9,2,2,4,2,,,,,,,,,
496,9,2,2,3,2,,,,,,,,,
496,9,2,2,9,2,,,,,,,,,
496,9,2,2,8,2,,,,,,,,,
496,9,2,2,2,1,1,1,1,1,,,,2,
496,9,2,2,5,2,,,,,,,,,
496,10,2,1,7,2,,,,,,,,,
496,10,2,1,2,1,1,1,2,,1,45,2,1,6
496,10,2,1,1,,,,,,,,,,
496,10,2,1,3,2,,,,,,,,,
496,10,2,1,6,1,1,1,1,1,,,,1,3
496,10,2,1,9,2,,,,,,,,,
496,10,2,1,5,2,,,,,,,,,
496,10,2,1,4,2,,,,,,,,,
496,10,2,1,8,2,,,,,,,,,
496,11,2,1,3,2,,,,,,,,,
496,11,2,1,6,2,,,,,,,,,
496,11,2,1,2,1,2,2,1,7,,,,1,8
496,11,2,1,4,2,,,,,,,,,
496,11,2,1,2,1,2,1,1,1,,,,1,8
496,11,2,1,9,2,,,,,,,,,
496,11,2,1,5,2,,,,,,,,,
496,11,2,1,7,2,,,,,,,,,
496,11,2,1,8,2,,,,,,,,,
496,11,2,1,1,2,,,,,,,,,
496,12,2,1,8,2,,,,,,,,,
496,12,2,1,5,2,,,,,,,,,
496,12,2,1,6,2,,,,,,,,,
496,12,2,1,7,2,,,,,,,,,
496,12,2,1,3,2,,,,,,,,,
496,12,2,1,9,2,,,,,,,,,
496,12,2,1,2,2,,,,,,,,,
496,12,2,1,4,2,,,,,,,,,
496,12,2,1,1,2,,,,,,,,,
497,1,1,3,5,2,,,,,,,,,
497,1,1,3,2,2,,,,,,,,,
497,1,1,3,6,1,1,1,1,2,,,,2,
497,1,1,3,9,2,,,,,,,,,
497,1,1,3,8,2,,,,,,,,,
497,1,1,3,7,2,,,,,,,,,
497,1,1,3,3,2,,,,,,,,,
497,1,1,3,4,2,,,,,,,,,
497,1,1,3,1,2,,,,,,,,,
497,2,1,1,1,2,,,,,,,,,
497,2,1,1,6,2,,,,,,,,,
497,2,1,1,5,2,,,,,,,,,
497,2,1,1,8,1,1,1,2,,2,35,3,1,3
497,2,1,1,3,2,,,,,,,,,
497,2,1,1,4,2,,,,,,,,,
497,2,1,1,2,2,,,,,,,,,
497,2,1,1,9,2,,,,,,,,,
497,2,1,1,7,2,,,,,,,,,
497,4,1,1,7,2,,,,,,,,,
497,4,1,1,2,1,3,1,1,1,,,,1,3
497,4,1,1,8,1,1,1,1,1,,,,1,2
497,4,1,1,3,2,,,,,,,,,
497,4,1,1,1,2,,,,,,,,,
497,4,1,1,5,2,,,,,,,,,
497,4,1,1,2,1,3,2,1,2,,,,1,3
497,4,1,1,2,1,3,3,2,,2,57,3,1,3
497,4,1,1,4,2,,,,,,,,,
497,4,1,1,9,2,,,,,,,,,
497,4,1,1,6,2,,,,,,,,,
497,5,1,1,1,2,,,,,,,,,
497,5,1,1,9,2,,,,,,,,,
497,5,1,1,5,2,,,,,,,,,
497,5,1,1,4,2,,,,,,,,,
497,5,1,1,7,2,,,,,,,,,
497,5,1,1,6,2,,,,,,,,,
497,5,1,1,3,2,,,,,,,,,
497,5,1,1,2,1,1,1,1,3,,,,1,8
497,5,1,1,8,2,,,,,,,,,
497,6,1,2,8,2,,,,,,,,,
497,6,1,2,3,2,,,,,,,,,
497,6,1,2,1,2,,,,,,,,,
497,6,1,2,9,2,,,,,,,,,
497,6,1,2,7,2,,,,,,,,,
497,6,1,2,5,2,,,,,,,,,
497,6,1,2,4,2,,,,,,,,,
497,6,1,2,2,2,,,,,,,,,
497,6,1,2,6,2,,,,,,,,,
497,7,1,1,8,2,,,,,,,,,
497,7,1,1,7,2,,,,,,,,,
497,7,1,1,4,2,,,,,,,,,
497,7,1,1,6,2,,,,,,,,,
497,7,1,1,5,2,,,,,,,,,
497,7,1,1,9,2,,,,,,,,,
497,7,1,1,1,2,,,,,,,,,
497,7,1,1,2,2,,,,,,,,,
497,7,1,1,3,2,,,,,,,,,
497,8,1,3,4,2,,,,,,,,,
497,8,1,3,2,2,,,,,,,,,
497,8,1,3,8,1,1,1,1,3,,,,1,1
497,8,1,3,3,2,,,,,,,,,
497,8,1,3,7,2,,,,,,,,,
497,8,1,3,6,1,1,1,1,3,,,,1,1
497,8,1,3,5,2,,,,,,,,,
497,8,1,3,1,2,,,,,,,,,
497,8,1,3,9,2,,,,,,,,,
497,9,1,1,9,2,,,,,,,,,
497,9,1,1,2,2,,,,,,,,,
497,9,1,1,6,2,,,,,,,,,
497,9,1,1,5,2,,,,,,,,,
497,9,1,1,7,2,,,,,,,,,
497,9,1,1,4,2,,,,,,,,,
497,9,1,1,8,2,,,,,,,,,
497,9,1,1,3,2,,,,,,,,,
497,9,1,1,1,2,,,,,,,,,
497,10,1,1,4,2,,,,,,,,,
497,10,1,1,9,2,,,,,,,,,
497,10,1,1,7,1,1,1,2,,1,46,1,1,6
497,10,1,1,5,2,,,,,,,,,
497,10,1,1,6,2,,,,,,,,,
497,10,1,1,8,2,,,,,,,,,
497,10,1,1,2,1,1,1,1,1,,,,1,3
497,10,1,1,3,2,,,,,,,,,
497,10,1,1,1,2,,,,,,,,,
497,11,1,5,9,2,,,,,,,,,
497,11,1,5,6,2,,,,,,,,,
497,11,1,5,7,2,,,,,,,,,
497,11,1,5,5,2,,,,,,,,,
497,11,1,5,1,2,,,,,,,,,
497,11,1,5,3,2,,,,,,,,,
497,11,1,5,2,2,,,,,,,,,
497,11,1,5,8,2,,,,,,,,,
497,11,1,5,4,2,,,,,,,,,
497,12,1,3,5,2,,,,,,,,,
497,12,1,3,6,2,,,,,,,,,
497,12,1,3,1,2,,,,,,,,,
497,12,1,3,9,2,,,,,,,,,
497,12,1,3,4,2,,,,,,,,,
497,12,1,3,7,2,,,,,,,,,
497,12,1,3,3,2,,,,,,,,,
497,12,1,3,2,2,,,,,,,,,
497,12,1,3,8,2,,,,,,,,,
497,13,1,1,6,2,,,,,,,,,
497,13,1,1,1,2,,,,,,,,,
497,13,1,1,8,2,,,,,,,,,
497,13,1,1,4,1,1,1,1,1,,,,1,12
497,13,1,1,3,2,,,,,,,,,
497,13,1,1,5,2,,,,,,,,,
497,13,1,1,9,2,,,,,,,,,
497,13,1,1,7,2,,,,,,,,,
497,13,1,1,2,2,,,,,,,,,
498,1,2,1,6,2,,,,,,,,,
498,1,2,1,4,2,,,,,,,,,
498,1,2,1,5,2,,,,,,,,,
498,1,2,1,8,2,,,,,,,,,
498,1,2,1,2,1,1,1,1,1,,,,1,12
498,1,2,1,9,2,,,,,,,,,
498,1,2,1,7,2,,,,,,,,,
498,1,2,1,1,2,,,,,,,,,
498,1,2,1,3,2,,,,,,,,,
498,2,2,1,9,2,,,,,,,,,
498,2,2,1,5,2,,,,,,,,,
498,2,2,1,4,2,,,,,,,,,
498,2,2,1,7,2,,,,,,,,,
498,2,2,1,8,2,,,,,,,,,
498,2,2,1,3,2,,,,,,,,,
498,2,2,1,1,2,,,,,,,,,
498,2,2,1,6,2,,,,,,,,,
498,2,2,1,2,2,,,,,,,,,
498,3,2,8,6,2,,,,,,,,,
498,3,2,8,2,1,1,1,1,10,,,,1,6
498,3,2,8,8,2,,,,,,,,,
498,3,2,8,9,2,,,,,,,,,
498,3,2,8,7,2,,,,,,,,,
498,3,2,8,5,2,,,,,,,,,
498,3,2,8,1,2,,,,,,,,,
498,3,2,8,4,2,,,,,,,,,
498,3,2,8,3,2,,,,,,,,,
498,4,2,2,7,2,,,,,,,,,
498,4,2,2,6,,,,,,,,,,
498,4,2,2,9,2,,,,,,,,,
498,4,2,2,2,1,1,1,1,2,,,,1,3
498,4,2,2,5,2,,,,,,,,,
498,4,2,2,8,2,,,,,,,,,
498,4,2,2,3,2,,,,,,,,,
498,4,2,2,4,2,,,,,,,,,
498,4,2,2,1,2,,,,,,,,,
498,5,2,9,3,2,,,,,,,,,
498,5,2,9,8,2,,,,,,,,,
498,5,2,9,4,2,,,,,,,,,
498,5,2,9,2,2,,,,,,,,,
498,5,2,9,9,2,,,,,,,,,
498,5,2,9,7,2,,,,,,,,,
498,5,2,9,6,2,,,,,,,,,
498,5,2,9,5,2,,,,,,,,,
498,5,2,9,1,2,,,,,,,,,
498,6,2,2,6,2,,,,,,,,,
498,6,2,2,7,2,,,,,,,,,
498,6,2,2,1,2,,,,,,,,,
498,6,2,2,4,1,1,1,2,,1,27,3,1,10
498,6,2,2,5,2,,,,,,,,,
498,6,2,2,2,1,1,1,1,1,,,,1,8
498,6,2,2,8,2,,,,,,,,,
498,6,2,2,3,2,,,,,,,,,
498,6,2,2,9,2,,,,,,,,,
498,7,2,2,4,2,,,,,,,,,
498,7,2,2,1,2,,,,,,,,,
498,7,2,2,7,2,,,,,,,,,
498,7,2,2,9,2,,,,,,,,,
498,7,2,2,3,2,,,,,,,,,
498,7,2,2,5,2,,,,,,,,,
498,7,2,2,6,2,,,,,,,,,
498,7,2,2,2,1,1,1,1,1,,,,1,3
498,7,2,2,8,2,,,,,,,,,
498,8,2,8,4,2,,,,,,,,,
498,8,2,8,6,2,,,,,,,,,
498,8,2,8,5,2,,,,,,,,,
498,8,2,8,9,2,,,,,,,,,
498,8,2,8,7,2,,,,,,,,,
498,8,2,8,1,2,,,,,,,,,
498,8,2,8,8,2,,,,,,,,,
498,8,2,8,3,2,,,,,,,,,
498,8,2,8,2,1,1,1,1,8,,,,2,
498,9,2,9,3,2,,,,,,,,,
498,9,2,9,2,2,,,,,,,,,
498,9,2,9,8,2,,,,,,,,,
498,9,2,9,7,2,,,,,,,,,
498,9,2,9,4,2,,,,,,,,,
498,9,2,9,5,2,,,,,,,,,
498,9,2,9,1,2,,,,,,,,,
498,9,2,9,6,2,,,,,,,,,
498,9,2,9,9,2,,,,,,,,,
498,10,2,1,1,2,,,,,,,,,
498,10,2,1,9,2,,,,,,,,,
498,10,2,1,7,2,,,,,,,,,
498,10,2,1,2,2,,,,,,,,,
498,10,2,1,3,2,,,,,,,,,
498,10,2,1,8,2,,,,,,,,,
498,10,2,1,6,2,,,,,,,,,
498,10,2,1,5,2,,,,,,,,,
498,10,2,1,4,2,,,,,,,,,
498,11,2,2,4,2,,,,,,,,,
498,11,2,2,1,2,,,,,,,,,
498,11,2,2,6,2,,,,,,,,,
498,11,2,2,7,2,,,,,,,,,
498,11,2,2,2,1,2,1,1,2,,,,1,2
498,11,2,2,3,2,,,,,,,,,
498,11,2,2,8,2,,,,,,,,,
498,11,2,2,9,2,,,,,,,,,
498,11,2,2,5,2,,,,,,,,,
498,11,2,2,2,1,2,2,1,1,,,,1,2
498,12,2,1,8,2,,,,,,,,,
498,12,2,1,9,2,,,,,,,,,
498,12,2,1,2,2,,,,,,,,,
498,12,2,1,1,2,,,,,,,,,
498,12,2,1,6,2,,,,,,,,,
498,12,2,1,4,2,,,,,,,,,
498,12,2,1,3,2,,,,,,,,,
498,12,2,1,7,2,,,,,,,,,
498,12,2,1,5,2,,,,,,,,,
499,1,1,4,9,2,,,,,,,,,
499,1,1,4,8,2,,,,,,,,,
499,1,1,4,6,2,,,,,,,,,
499,1,1,4,3,2,,,,,,,,,
499,1,1,4,7,2,,,,,,,,,
499,1,1,4,1,2,,,,,,,,,
499,1,1,4,2,1,1,1,1,1,,,,1,3
499,1,1,4,4,2,,,,,,,,,
499,1,1,4,5,2,,,,,,,,,
499,2,1,6,8,2,,,,,,,,,
499,2,1,6,2,1,1,1,1,1,,,,2,
499,2,1,6,1,2,,,,,,,,,
499,2,1,6,7,2,,,,,,,,,
499,2,1,6,3,2,,,,,,,,,
499,2,1,6,4,2,,,,,,,,,
499,2,1,6,9,2,,,,,,,,,
499,2,1,6,5,2,,,,,,,,,
499,2,1,6,6,2,,,,,,,,,
499,3,1,9,1,2,,,,,,,,,
499,3,1,9,4,2,,,,,,,,,
499,3,1,9,9,2,,,,,,,,,
499,3,1,9,2,1,1,1,1,1,,,,1,2
499,3,1,9,6,2,,,,,,,,,
499,3,1,9,3,2,,,,,,,,,
499,3,1,9,5,2,,,,,,,,,
499,3,1,9,8,2,,,,,,,,,
499,3,1,9,7,2,,,,,,,,,
499,4,1,1,1,2,,,,,,,,,
499,4,1,1,5,2,,,,,,,,,
499,4,1,1,2,1,1,1,1,1,,,,1,5
499,4,1,1,8,2,,,,,,,,,
499,4,1,1,7,2,,,,,,,,,
499,4,1,1,6,1,1,1,1,1,,,,1,5
499,4,1,1,3,2,,,,,,,,,
499,4,1,1,4,2,,,,,,,,,
499,4,1,1,9,2,,,,,,,,,
499,5,1,1,5,2,,,,,,,,,
499,5,1,1,3,2,,,,,,,,,
499,5,1,1,6,1,1,1,1,1,,,,1,5
499,5,1,1,9,2,,,,,,,,,
499,5,1,1,2,2,,,,,,,,,
499,5,1,1,1,2,,,,,,,,,
499,5,1,1,8,2,,,,,,,,,
499,5,1,1,4,2,,,,,,,,,
499,5,1,1,7,2,,,,,,,,,
499,6,1,1,3,2,,,,,,,,,
499,6,1,1,9,2,,,,,,,,,
499,6,1,1,5,2,,,,,,,,,
499,6,1,1,4,2,,,,,,,,,
499,6,1,1,6,2,,,,,,,,,
499,6,1,1,8,2,,,,,,,,,
499,6,1,1,1,2,,,,,,,,,
499,6,1,1,2,1,1,1,2,,1,35,2,2,
499,6,1,1,7,2,,,,,,,,,
499,7,1,2,8,2,,,,,,,,,
499,7,1,2,5,2,,,,,,,,,
499,7,1,2,2,1,1,1,2,,1,41,3,1,3
499,7,1,2,1,2,,,,,,,,,
499,7,1,2,3,2,,,,,,,,,
499,7,1,2,9,2,,,,,,,,,
499,7,1,2,4,2,,,,,,,,,
499,7,1,2,7,2,,,,,,,,,
499,7,1,2,6,2,,,,,,,,,
499,8,1,1,4,2,,,,,,,,,
499,8,1,1,2,1,2,1,1,1,,,,2,
499,8,1,1,2,1,2,2,1,6,,,,2,
499,8,1,1,9,2,,,,,,,,,
499,8,1,1,6,2,,,,,,,,,
499,8,1,1,5,2,,,,,,,,,
499,8,1,1,3,2,,,,,,,,,
499,8,1,1,8,2,,,,,,,,,
499,8,1,1,1,2,,,,,,,,,
499,8,1,1,7,2,,,,,,,,,
499,9,1,3,9,2,,,,,,,,,
499,9,1,3,2,1,1,1,1,8,,,,2,
499,9,1,3,1,2,,,,,,,,,
499,9,1,3,6,2,,,,,,,,,
499,9,1,3,5,2,,,,,,,,,
499,9,1,3,3,2,,,,,,,,,
499,9,1,3,7,2,,,,,,,,,
499,9,1,3,8,2,,,,,,,,,
499,9,1,3,4,2,,,,,,,,,
499,10,1,1,3,2,,,,,,,,,
499,10,1,1,9,2,,,,,,,,,
499,10,1,1,7,2,,,,,,,,,
499,10,1,1,1,2,,,,,,,,,
499,10,1,1,5,2,,,,,,,,,
499,10,1,1,8,2,,,,,,,,,
499,10,1,1,4,2,,,,,,,,,
499,10,1,1,6,2,,,,,,,,,
499,10,1,1,2,2,,,,,,,,,
499,11,1,1,8,2,,,,,,,,,
499,11,1,1,6,2,,,,,,,,,
499,11,1,1,9,2,,,,,,,,,
499,11,1,1,3,2,,,,,,,,,
499,11,1,1,1,2,,,,,,,,,
499,11,1,1,5,2,,,,,,,,,
499,11,1,1,2,1,1,1,1,1,,,,1,5
499,11,1,1,4,2,,,,,,,,,
499,11,1,1,7,2,,,,,,,,,
499,12,1,1,3,2,,,,,,,,,
499,12,1,1,7,2,,,,,,,,,
499,12,1,1,8,1,1,1,1,1,,,,1,3
499,12,1,1,2,1,1,1,1,1,,,,1,2
499,12,1,1,5,2,,,,,,,,,
499,12,1,1,9,2,,,,,,,,,
499,12,1,1,1,2,,,,,,,,,
499,12,1,1,4,2,,,,,,,,,
499,12,1,1,6,2,,,,,,,,,
500,1,2,1,3,2,,,,,,,,,
500,1,2,1,6,2,,,,,,,,,
500,1,2,1,2,1,1,1,1,1,,,,1,6
500,1,2,1,1,2,,,,,,,,,
500,1,2,1,9,2,,,,,,,,,
500,1,2,1,8,2,,,,,,,,,
500,1,2,1,5,2,,,,,,,,,
500,1,2,1,4,2,,,,,,,,,
500,1,2,1,7,2,,,,,,,,,
500,2,2,1,4,2,,,,,,,,,
500,2,2,1,6,1,2,1,1,1,,,,1,6
